Date,UNH,GS,HD,MSFT,AMGN,MCD,CAT,V,HON,CRM,TRV,BA,AXP,JNJ,CVX,AAPL,PG,WMT,MMM,NKE,DIS,IBM,JPM,MRK,DOW,KO,VZ,CSCO,INTC,WBA,^DJI,^GSPC
2021-01-19,0.0025312286979684564,-0.022626021521949684,-0.008710600029429071,0.01782064829354479,0.011322155154982767,-0.003908538931433044,0.0024257333147192028,0.0003452044665081946,0.003833342100788751,0.01698201584366549,0.0018827158835298,0.03127236413445809,0.037656456357325375,0.015468712640571643,0.026276420239937922,0.0054250088958751165,-0.008757073571881397,-0.00864417837867316,0.021562423675606728,-0.010306255829622944,0.004780864941078809,0.004904781566417426,-0.004330041103638786,-0.0022808923784033096,0.0041855529348912394,-0.003903531371235156,-0.005753215587738574,-0.0052849366823163975,0.007118449279994644,-0.01574204528751753,0.0037708177558127545,0.008134276340921273
2021-01-20,-0.0038351972810557436,-0.012680434176180812,0.004060835022798279,0.03649760208285577,0.016471998188378044,0.021711074948896028,-0.008865359482352904,0.021568866039291507,0.006382083291824185,0.03081542821428808,0.010519848474000828,0.0035097862031987386,0.017276064787101284,-0.0024592239745152,0.009203391603249417,0.03285403934856756,-0.012502340079807777,0.01478258906899009,0.006502172919571653,0.025344402800231574,0.008009071368640737,0.008213728634243071,-0.014997520559295903,-0.008777217670619009,0.017721531633794984,0.003502290742569767,0.00367885257211174,0.003317267319607361,0.011724000736029208,-0.0012482026099015972,0.008334689483033089,0.013933522247343077
2021-01-21,0.01185513541795354,-0.003789136328349236,0.017314662063522914,0.002806204098102355,-0.001309849666050295,-0.0004702415875272625,-0.0007819940044583411,-0.004225260425983705,-0.013698686869419234,-0.005685974722151948,0.02551164894201132,-0.019108243370583904,-0.01171300483264243,-0.004005232146172892,-0.035334376360535526,0.0366561280900567,-0.00098568002794401,-0.004537801343577107,0.0026414189542142046,-0.008335351278884776,-0.013593445138707408,0.012067324317317642,-0.008386383072060084,-0.015524772111419225,-0.01724636645405272,0.005544347867878391,0.00017257411346533459,-0.005074931756515064,0.06459647134520999,-0.02121238503362157,-0.00039876030809721236,0.00031462013294903784
2021-01-22,-0.020988064883203383,6.70902652110545e-05,0.017736952366594033,0.004353897449621214,0.005830563447451699,-0.000704566175854113,-0.0013029627367797168,-0.015211088418682154,-0.014522425009991928,0.016201732326075288,-0.019367425326843307,-0.007571686591497768,-0.010125269984363697,0.011251377428832515,-0.003045423398873442,0.016071662055216963,-0.007711291591215559,0.010215364344605344,-0.009552794942457669,-0.01596143134687872,0.00875548679906811,-0.09905259192931423,-0.007715683451271915,-0.0024657436302802037,-0.001044505317787589,-0.0093994634151864,0.0034900655382312236,-0.007539164114495197,-0.09286154277137111,0.008071102871756386,-0.005744637200634934,-0.003012714829840808
2021-01-25,0.0007461011528720528,-0.021944944280866043,0.0038004576688534905,0.01584207810393548,0.014199128030616055,-0.00018959264716858813,-0.023967896226134246,-0.005150237734157667,-0.001881105254984774,0.0006622627448985199,0.0035634854128598842,-0.012050275403814148,-0.03956131251978366,0.014855649052505018,-0.009050255200822789,0.027681805607076993,0.01722859864138526,-0.0008904725591441278,0.007984295161165767,-0.012919284498577576,-0.005153158828824423,-0.000254983158837218,-0.012484214825924737,0.0020972193265384733,-0.004697807631322485,0.005978565775135721,0.016528267674384114,0.00580520584947043,-0.021534033867874915,0.007795496494750309,-0.001195137727994023,0.0036137357684792345
2021-01-26,-0.013515307969168586,-0.004524224055476477,-0.008701394051122366,0.01219681084589559,0.005832175612258328,0.009560181671412914,-0.0006960093502434691,0.00512286213650805,-0.0040144715193707855,0.0015028381349145965,-0.01810797710878038,-0.006394722410716803,-0.04127318563555625,0.027109727852166046,-0.016943777685588107,0.0016772071417860007,0.006425572441569086,0.008958196488828937,0.0326288568326285,-0.017813822797694157,-0.013557294513995342,0.032971397686445254,-0.004089185473444181,-0.01109273620593872,-0.026037291070714834,0.01045296793862752,-0.03166931798301465,0.005105648915300823,-0.004150697547637604,0.02864697052771135,-0.0007437355227943891,-0.0014909369215014377
2021-01-27,-0.029497073832060138,-0.02992131059425709,-0.030256985149863618,0.0024512666716975315,-0.029159143653917363,-0.038910100487116746,-0.035149664162688464,-0.034851798254710256,-0.008357824788701524,-0.00654323180304194,-0.029297367709637773,-0.039742768701278346,-0.017737904108022357,-0.01525317115108211,-0.01298337829063437,-0.007685815650210649,-0.03539164697841577,-0.02488175446099376,0.06081077019472701,-0.03020192260678635,-0.03851353790755276,-0.00016539591089275853,-0.02827397564887646,-0.03962821979225273,-0.02422174521076672,-0.015421015971207085,-0.025457284637006868,0.009719555472172374,-0.029344600756363456,0.04045326210364038,-0.020491107935027637,-0.0256799868740652
2021-01-28,0.015493903350894579,0.00618082830951523,0.014593812302213887,0.025888744374674817,-0.013186213006416763,-0.0008716201961115896,0.02053701008165996,0.01666706370540977,0.0173517695468621,0.007649828625574164,0.0035822452897500416,0.01649017620680364,0.04277119967199193,0.007622194684300801,0.009294938716681828,-0.034987378577899804,0.015420892807329986,-0.0006278079141710892,-0.017307340059864923,0.028237921428670792,0.05428242218748303,-0.019517037603318972,0.017595278928197018,0.011026712134616394,-0.0001859378183827496,0.01277350315425262,0.004351254338255627,-0.007879535871955293,0.04627517629876425,-0.009771493944845545,0.00990410313645017,0.00975852280102657
2021-01-29,-0.013516750398775389,-0.014001107999758722,-0.02600467194744263,-0.02917363040731388,-0.025511626675823733,0.004929574493548881,-0.008139300143455493,-0.02507528824876573,-0.036829217132831306,-0.004152224328714654,-0.026430702387957843,-0.015415546119318203,-0.022780888093059132,-0.03564864375037456,-0.04291385261933508,-0.03742279765197198,-0.016494905827410207,-0.022680254100090468,-0.04230926851835036,-0.008390100276547607,-0.021586968246003795,-0.008080111716233929,-0.011069660356321523,-0.01091061057045464,-0.04560704260226775,-0.02034804820829532,-0.011199458234123421,-0.016764367132348093,-0.009989636491747679,-0.00848678323230559,-0.02028550496617528,-0.019313578347727737
2021-02-01,0.0012569005255520353,0.013126452701529111,-0.0027711594166746592,0.03315008020326764,-0.004144093349985694,0.0004308982715038524,0.010280132673282106,0.026440268214420436,0.0009703628186404432,0.01285482707305788,0.014011100174488774,0.008494698286544314,0.0066208750047861515,-0.002576713006896929,0.014199807497718495,0.01651800729587075,0.00592565947298124,-0.008686065236293587,-0.0054671907707410285,0.01586742011366332,0.016647733789448525,0.012003644278178372,0.0073810726819813375,0.003760608394600647,0.016375467805885082,0.006851429022279846,-0.00858663549728684,0.01839185776807268,0.021255291463970823,-0.028260664383372273,0.007645361329734332,0.016049664439836263
2021-02-02,0.01412968372313176,0.04455071602759584,0.0077363651682848195,-0.0005862886810379651,0.0002474010504054237,0.008799027606792978,0.042115659055920615,0.021423597681438766,0.02331560309690744,0.025122601656400362,0.011719176956867909,0.02603959514485747,0.031357389511658465,-0.008975103669141433,0.007520119268797059,0.006334655813218001,-0.0013978566899868876,0.010768432088698715,0.0018296334549340971,0.028588285600852466,0.03503331502973804,-0.009127787733114524,0.03078011063027448,0.005297872650857724,0.035258646352879404,0.009898932731343154,0.004050965178876702,0.009469290863425055,0.023106078286960964,-0.00798907354771346,0.01573905023279294,0.013896120309813782
2021-02-03,-0.002452485924920251,0.005503471410149366,0.007383387175660011,0.014569291774568728,-0.01418143870363295,-0.005007870945018901,-0.00545655921485008,-0.006171545117397154,-0.004899051952639043,0.0026452511552672213,-0.008369353368998344,0.03209701531785825,-0.002156235700899147,-0.004653466686081908,0.02182199705283061,-0.007780387209826295,0.0012402939630342304,0.003052375295607236,0.0026260449291441025,-0.006879386103236482,-0.0029972095148901963,-0.002681148507089283,0.011449234486911411,-0.005788534116570419,0.013548481060143183,-0.003882732745749564,0.005318974365943942,-0.0013113265600730151,-0.005519306811407674,0.009494211578820043,0.001174896047010383,0.0010066659063501294
2021-02-04,-0.025365479059481052,0.018019073681110498,0.016958076408476176,-0.004076206177475142,0.0005884111865602002,0.011113877550748427,0.0010424768223405098,0.03918149349021512,0.007279046431601016,0.013454963109179364,0.03800435361634832,0.015668854969785626,0.03702876889235392,0.00928151376540321,0.0004475366210542352,0.025755579769940515,0.000618294268910805,0.009417218516547062,0.009229822996075047,0.014424815125683305,0.021536202156174314,0.015948220431270876,0.023011104075476768,-0.016686021553340178,0.017883982280368943,0.004918815587313352,0.006385903460814192,0.03233345140512734,0.025428699302962963,0.007564279609731325,0.010812377219927623,0.010851219055817617
2021-02-05,-0.014607853751221608,-0.0008531145148636247,0.00014133644681514873,0.0007831252297044004,-0.0037960456678091444,0.00734277233616417,0.007042022949246673,-0.00229597730195324,0.0116136876166899,0.003821763026114087,0.0063205079524508555,-0.012867687687135063,0.011046750497490966,0.015183976155487913,0.002919333107983566,-0.0031001573813042014,0.0041830891632381895,0.012837131556890615,0.010782653949812229,0.03185453854875358,0.005158014212162139,0.006360468857279545,-0.0019550902265996184,-0.0030270310388576297,0.01597244457643827,0.013056570290073751,0.003262322944339505,0.017564030717763385,-0.010378018833866744,0.01095801413905532,0.0029725644480022616,0.0038953919900221556
2021-02-08,-0.0005260546332455856,0.022655377555171788,0.004193803200632087,0.0011126510698629213,0.005287321741927557,-0.004706167375621776,0.023054919838532587,-0.009007333084623795,0.0046302514968716195,0.00016530980306434298,0.009387590947414046,0.019331347573549377,0.013539257873505779,0.002855898022477419,0.02486903033061275,0.001094738905954478,-0.003089367480912494,0.0046392025890109765,0.009773944390038073,-0.011717279635382246,0.048794519474944495,0.014941616570111392,0.015652366217396827,-0.01002855704430147,0.001919533659579798,0.005435908603013647,-0.004882773558906616,0.01788464562588194,0.016842204686427872,0.0024070389324970494,0.007623352692655579,0.007397245185770423
2021-02-09,0.016308047299731517,0.0010306792373746038,-0.011643930838125118,0.005359368526931859,-0.003874670098045197,0.020793707501721513,-0.0008630627052469623,-0.0017904089481327557,-0.00902797816096814,-0.009335363108047697,0.006564197280444158,0.014954246033174454,-0.010237251203324773,0.008183751789447856,-0.005686487892795929,-0.006575833550846334,-0.003872998302082391,0.005513985917375537,0.0009936840755036017,-0.011298498452065249,-0.009423120470039029,0.0015973314003908056,-0.0039980973699098995,-2.103174603174603e-06,-0.01307970217265307,-0.004409148330006517,-0.000910406926232036,-0.008992592519425057,-0.006425430871753972,0.0013998133147072997,-0.0003184787402785167,-0.0011156281667516357
2021-02-10,0.011434862021192545,0.012711800821667509,0.006935128120647147,-0.0038993291461582825,0.0076463625264030465,-0.007317586319212318,0.0022281549996032084,-0.0003895934342938749,0.0006910140011308803,8.241001812539023e-05,-0.0083602866182002,-0.014877507697083644,0.012233442088697215,0.003245596336068812,0.01714827424609138,-0.004560544680503762,-0.0034993798171981585,-0.0116594893145305,0.0007715787440014816,0.004723258874197231,0.007542650655112767,0.00114442790317653,0.0005710913996025771,-0.0020010479949808175,0.018902511499305608,-0.0020142375785940636,-0.0007293777497940225,-0.02598142813764586,0.0013589598702236235,0.03219792344013497,0.001973006423157094,-0.000347288106962533
2021-02-11,-0.000991807954725516,-0.006443396106119294,-0.005850781171387099,0.006875585793892065,-0.0070152639539438014,-0.0006083803763696213,0.003184326131443032,0.022024054214130267,9.677881819086772e-05,0.01909220338653428,0.002807440655991437,-0.005947717169142066,0.0006217617670253155,-0.004498242174932849,-0.005406334409226876,-0.0019224287426035287,0.000855853329550209,-0.0007651832216463336,-0.013309291932224944,0.0075790117114836976,0.006747877030733466,-0.010882291608421862,-0.0027946162014085255,-0.0020050517787184967,-2.103174603174603e-06,0.014110838918407075,-0.006552338170694988,0.007195119194351827,0.0305789519357354,-0.028872514275204483,-0.00022799564556238636,0.0016603519889361064
2021-02-12,-0.01450370023641202,0.013228712535241754,0.001622069382050548,0.002042871769455942,0.009230380534374789,-0.001728865931727774,-0.0018170803749382402,-0.003325085093348457,0.006872873332632751,-0.003608513206795019,-0.0025987283509272675,0.0015168945462121282,0.01020757885745617,0.00312929782135091,0.005757552291788019,0.001773854670236181,-0.005534693319094926,0.0031222947480618415,0.008405840214099868,-0.009894861209182362,-0.01697347937811806,-0.0009118745992974635,0.014214833954595012,0.0034766938904313397,0.0083211379574427,0.007751333305279868,-0.007328056122911837,-0.006097098851236488,0.0189560104798007,0.00518549726840975,0.0008792380797611206,0.004708929938775556
2021-02-16,-0.011030590201970615,0.018410034872328864,-0.007641418349155506,-0.005267581392868308,-0.018424627591244813,0.005280699222304144,0.022170641114782334,-0.009813498711613824,-0.0006406527089526168,0.03419518179308021,0.010000489306133625,0.02938455467825271,0.008175537524599085,-0.009066811912320437,0.020488832057013052,-0.01610597822140462,0.0023486174023140366,0.008235002902387073,-0.011585743897884642,-0.0028868569996766268,-0.007035683812470486,-0.00604513715155564,0.02406860292075254,-0.010002157309570043,0.010316084964355097,-0.008287644216924454,-0.0009246515444853259,-0.016496138186999146,0.010675783938080776,-0.02461514707556567,0.0020434429617533644,-0.0005713755929543085
2021-02-17,0.006898269815947285,0.0024982275026649236,0.020078369861990054,0.004357468827360676,0.01189452053641105,-0.007349978542316273,-0.0003973230528782218,-0.0018779970046693933,-0.0075718707413332,-0.0037431735695565476,0.006984689893940919,-0.007645479449131549,-0.016224898839115126,0.0035720255659451605,0.02995596748468605,-0.017646133044447343,0.0042192828143377305,0.010570398678737405,0.0001111634739205968,0.01608699405526579,0.00048083932576161153,-0.0008349097663165501,0.0031090398585911718,0.017371751520933093,-0.003576542185686037,-0.0027870247708959993,0.05244486324947829,-0.005592236895945452,-0.009926905448100827,0.00854501954728521,0.002861528052050591,-0.0003225051838298337
2021-02-18,0.004740046079984216,-0.009082960741235381,0.007580073238163918,-0.0016810760939599378,-0.013074510617263503,0.009274149006572717,-0.0117668715355224,0.008865003722564964,0.00802167205055611,-0.002626706040071376,-0.005121644813489281,-0.03266732406065085,-0.000546516330268811,0.0004809676313362679,-0.009593434218777362,-0.00863859371978967,0.008327294911811138,-0.06481181929286949,0.015395507874828683,0.007637254974534871,-0.018453092213220907,0.006332725938537513,0.0033747081387160752,-0.0017231353727133957,-0.016742863429477676,0.012764655590376735,-0.00017760802253050087,0.0019438564809679056,-0.0038824319944455563,-0.003505825051268873,-0.0037878752797225424,-0.004417938801957745
2021-02-19,-0.01166452851827698,0.018455367202769083,-0.012049359380028076,-0.011569352985666862,-0.003614608338807955,-0.014809718915335482,0.04996793148705719,-0.022070448996948395,0.00019441596009616224,-0.0018238794518773882,-0.012054285345208875,0.04311956642151977,0.02505814374685985,-0.016654727054306994,0.008419045374221423,0.0012314201914025806,-0.01860786662918805,0.004937390421734404,-0.015779541508978482,-0.021161179605901977,0.0035497760411584375,-0.01441433165301617,0.016688633057937805,-0.014589070751110723,0.04916394707044194,-0.013001887476476385,-0.009303600903676329,-0.014244647032494655,0.022721478384056783,-0.0012284901330754298,2.902939993050346e-05,-0.0018569998191782927
2021-02-22,0.00942565242859532,0.003958309131068963,-0.01355517016981002,-0.026810484561034863,-0.0009515476360785887,-0.0008503006071605712,0.038824010530444104,0.017533151822292044,0.00029273259972403484,-0.022755188289386948,0.013430801281393498,-0.02110844571438359,0.03218975511626127,-0.0006195658935527307,0.027033374407070723,-0.029801103448590997,-0.004250055812200169,-0.004700495098702799,-0.002381111745999597,-0.037672974232715574,0.04415798873872856,0.015713497952879477,0.009388610287836505,0.008341510025716132,0.03460635005771158,0.01037500906889413,-2.103174603174603e-06,-0.0054750432885101175,-0.03650428127720699,-2.103174603174603e-06,0.0008669151230908789,-0.007734942632756977
2021-02-23,0.005705261634638196,0.0073825597700272316,-0.031214902032184036,-0.005289720691882817,0.00427486548320824,-0.0034914722779294583,0.009719940736680855,0.018191085260033952,0.0069715509051779725,-0.02203986049291672,0.009871500432175703,-0.00357223540023599,0.007280014364493245,-0.008836250859862196,0.012600763178581524,-0.0011132164422866706,0.0074240383304395325,-0.016125335634298753,0.0002817491462811771,-0.003953190457580215,0.027793067787735798,-0.0012432515596091924,0.008029512587729009,-0.00520712133007452,-0.005763946261750898,-0.0017796357718976505,0.01027250189842517,0.0017588413279678997,0.006751370749996415,-0.009212126238640308,0.0004947025652442332,0.0012542149441895508
2021-02-24,0.008192027770041441,0.03580517294735573,-0.027206027047527677,0.005485145791950319,-0.010627580160549936,0.00922556677838839,0.010398553637524373,0.03450827171138082,0.029211731774063776,0.02049527351681294,0.010913321199875925,0.08117836833723988,0.02154025168471847,0.013398480290504725,0.036934580123683676,-0.004054262813443988,0.0010958132298995822,-0.016684661861126306,0.008285357003608362,-0.003528200165929832,0.0021288937138703966,0.020708715100566225,0.017592869512515475,0.0004004119613999201,0.025271559405171503,0.003361532360903688,0.001575982522031344,0.005051861549401436,0.033865673737753225,0.015697108550560796,0.013458437133413307,0.011349510591375787
2021-02-25,-0.010056154057101646,-0.008712459362985316,-0.018158077828107102,-0.023707127430086485,-0.010741761904896681,-0.01088040824932046,-0.00292376403014274,-0.02588739636493329,-0.025275774586112975,-0.039050630400376776,-0.019610029409645666,-0.056206862900235056,-0.020089421318759692,0.0010435422405505811,-0.009294629333210675,-0.03478471982261868,-0.008462131617364152,-0.009460995731037505,0.006359438026707085,-0.0008129957684508175,-0.03306371504696272,-0.006008140429186681,-0.013573895669382352,0.0006683743467323223,-0.026038051485364543,-0.010650938597903926,-0.010856472226086824,-0.004812006436051858,-0.044154617962030546,-0.018305940059140914,-0.017518280904016015,-0.024480910699729335
2021-02-26,0.010184448138923328,-0.02526451630515687,0.012103651061738512,0.014802102998015806,-0.011429684974420658,-0.016791156463358152,-0.026780660870845747,-0.006364660325239506,-0.01191679153881409,-0.06309714262208552,-0.016894028904744184,-0.020514935255945034,-0.01327887958764494,-0.026421339103079835,-0.02296245856995956,0.0022295222357335527,-0.024097527496700154,-0.015386770973225631,-0.020700227316429304,-0.0035876712969380585,-0.010160247926967436,-0.02890714450080204,-0.026526751962165612,-0.026804566977641067,-0.03325388856713585,-0.02352205966650725,-0.021241024592240528,-0.014281509846043552,0.006289227689959159,-0.007045821768288984,-0.014957853730228564,-0.004752317344506006
2021-03-01,0.00731227884933837,0.03673229539009655,0.012694327495099937,0.019620886311177838,0.009423475331086763,0.010233729762461731,0.017970810227215982,0.019961198113321664,0.01912321906653055,0.0048015609645784075,0.03360604757330872,0.058391393375453696,0.025504332093679225,0.005425087797647504,0.02049795470894856,0.05384913626563823,0.006150236064592805,0.01115864972878544,0.00770957649300687,0.021291845960287454,0.03141983214262572,0.015216869172562753,0.022624867469517872,-0.0033070186844638377,0.03759696204988815,0.018573092713954003,0.0010828905256896084,0.023398768161862243,0.03454876484228462,-0.0016712479107164732,0.01949658514952735,0.023788660332197068
2021-03-02,-3.1968151518103934e-05,0.0030896007453525987,-0.005085747653982475,-0.012959038671176195,-0.005948138470139947,0.002014718428406335,-0.01793075529274696,-0.003972026925106299,0.0017437056186137482,-0.018711270183155854,-0.008446705007393458,-0.005572761418731968,0.0038908651014186823,-0.0018851059856531624,0.0038194735797738503,-0.020895767532655953,-0.0031399594331661526,-0.009593244802708964,0.0039659220543194675,-0.00457894508792216,-0.0053359492558497715,-0.0033977809397951145,-0.0032579612588871714,0.006491354999991196,0.01933486252576532,0.004005878406944812,-0.006866282351959021,-0.008712873010687532,-0.02608349922185103,-0.008570521019355931,-0.004568074533403129,-0.008082954865473852
2021-03-03,-0.005291329999199072,0.010543648500247558,-0.011258788756444846,-0.02698290731229433,-0.0077561145414684445,-0.013660031076825016,-0.004218534733342401,-0.004265862515274557,0.0020793191236146433,-0.034995316169341546,0.010660603877205101,0.02428757229268442,0.023983646067203997,-0.01761011569155354,0.011223888518444131,-0.024458672715622187,-0.005974507136750129,-0.019370386374774548,0.005361745351553531,-0.020145216188334016,-0.008664616907827868,0.016868114860835486,0.019330134106704554,0.0061750072016205975,-0.007653839649101808,-0.0023973236666821234,0.0072732881808840084,-0.008569713180701344,-0.021883246068419626,0.004003031001406345,-0.0038703354014349386,-0.01306832504660132
2021-03-04,0.0028218015401288337,-0.01537151928509089,-0.02498654487207183,-0.003649466699629442,-0.00906702071303853,-0.004763656056556816,-0.009959744384215936,-0.015594375706394218,-0.019662945243257467,-0.003254521470454206,-0.011215885026078726,-0.016846655527818777,0.0006288533431484528,-0.020165878387459774,0.00878260520480565,-0.015813999338017564,-0.00820297727701081,-0.0004723463950153631,-0.002417026167999168,-0.016537109835023663,-0.02200353794208759,-0.018390351033534202,-0.015370807922984172,-0.015418180705010292,-0.01686957676151938,-0.0008024007136547815,-0.01047522458309925,-0.01263234298559364,-0.026212407279258314,-0.01616843623347311,-0.011065365879591704,-0.0134193171047034
2021-03-05,0.03981101463691851,-0.0058328981513263885,0.010319532683644645,0.021477283174004953,0.026224667498792254,0.012349010843488592,0.03473018065009656,0.01848486512506136,0.017934284399335275,0.02644309541965312,0.022411016888525117,-0.0066328959681851265,0.03258850612729359,0.019792825137802984,0.04306013880955539,0.010736253305165646,0.031352911915446965,0.01246547832389752,0.01784404526437583,0.00991917266068494,0.010421801131048477,0.022643765773313063,0.0023225978870826014,0.013299757958503957,0.027939018061846163,0.01701837240717249,0.021895690025575336,0.037924345258450405,0.04131449214038093,0.0072535583112818755,0.01849995200579038,0.019493865023178934
