Date,SPY,EFA,EEM,PSP,QAI,HYG,DBC,IYR,IEF,BWX,TIP
YYYY-00-DD 00:00:SS,-0.0452367853356845,-0.0382065893711248,-0.0326234405358589,-0.0526580375022958,0.00172168578209675,-0.0101854846188383,-0.0304004585362515,-0.013228217205285,0.0333151843246924,0.0169276475006945,0.0191616016371139
YYYY-00-DD 00:00:SS,0.0892865914613834,0.0994537360540511,0.117307711998425,0.132039064530283,0.0224948267299805,0.0362357649065346,0.0857701084937714,0.0462379156273895,-0.000331045437066524,0.0333489664415314,0.00759116575732066
YYYY-00-DD 00:00:SS,0.0382106701731594,0.0380639633546019,0.030162731176736,0.0797632113405179,0.00613032419346637,0.0183712993375517,0.0443885354557058,0.0393429520197265,-0.0000599856597297554,0.0213561751568864,0.0247504459839895
YYYY-00-DD 00:00:SS,0.00000823301445873614,-0.0482289183624927,-0.0290464070549254,-0.032188736682511,-0.0139502494479607,-0.0127223871988913,-0.00436031345099008,-0.0158669489360508,-0.00897290979044052,-0.0684111007543199,-0.0169230297322314
YYYY-00-DD 00:00:SS,0.0664864855042873,0.0826406431507956,0.0729202166867662,0.089709459701927,0.00966124811598768,0.027500022004441,0.0985631884983866,0.0453519059205285,-0.0346026619936205,0.0308354014875707,-0.014214075836858
YYYY-00-DD 00:00:SS,0.0234815654923868,0.0211364206336109,-0.0382720430784292,0.0197163060721641,-0.011070602575431,0.0166838035673151,0.0357531101915241,0.0359212365042001,-0.0000317518120577231,0.00839216473919135,0.000367434255995836
YYYY-00-DD 00:00:SS,0.0346468953330774,0.0354075339108038,-0.000527033144941624,0.0400555381547938,0.00249257858359231,0.0142512866649083,0.0416200329496184,0.0451131414351835,-0.00215914120153626,0.00652645129422291,0.00712017939077669
YYYY-00-DD 00:00:SS,-0.0000692195200897583,-0.0240566972028783,0.0627221535140865,0.0164929913971761,0.00534711972498836,0.00026022247658819,0.0264077513792307,-0.011151492938948,-0.00171710770278155,0.00825376447431525,0.0117176704506325
YYYY-00-DD 00:00:SS,0.0284194929170059,0.0557163767661681,0.0267849499472728,0.0581293228639221,0.0184917294925475,0.0154369297374397,0.0450168876986032,0.0460910511621475,0.0178677471313287,0.0482630018799781,0.023224999028818
YYYY-00-DD 00:00:SS,-0.0111157943546902,-0.0219623997290974,-0.0293012588529549,-0.041466051028994,0.0000987411470451116,0.00143427230580262,-0.0516253967839893,0.0102322460529481,0.0251598684059037,-0.0134470755860226,0.00274753413411266
YYYY-00-DD 00:00:SS,-0.0170531526017293,-0.0120923394969578,-0.0094269735518141,-0.043028738212604,-0.0109448496049194,-0.00584249444908436,-0.0428136156351273,-0.0312191841686995,-0.00522938624880076,-0.000262227456845121,0.0073150418134138
YYYY-00-DD 00:00:SS,-0.0194404755753718,-0.0232137884960121,-0.00973005446365616,-0.0397736478860157,0.00746311910206632,0.0040740610460136,0.0461441736806402,0.00271995041391693,0.0322618142127181,0.0170335191741483,0.0395502322478992
YYYY-00-DD 00:00:SS,-0.05538249841837,-0.0879558173453721,-0.0929562004132858,-0.110866280874294,-0.00689801263767731,-0.027704861775451,-0.0043698597232511,-0.0535261594344141,0.0460999592954752,0.0103958477140556,0.00601758623099991
YYYY-00-DD 00:00:SS,-0.0695869988274535,-0.108220957986708,-0.179202403261895,-0.150026557759649,-0.0222796365750635,-0.0531445630697277,-0.146358234927709,-0.106896320541481,0.0222147959451804,-0.0435989575064196,-0.000224776921568526
YYYY-00-DD 00:00:SS,0.109278354668765,0.0964058163519618,0.163117404840088,0.137972576878236,0.0253725013841698,0.0851378584131023,0.0766360788414463,0.132027605726222,-0.0127482467107872,0.0211198961369453,0.0208209716067255
YYYY-00-DD 00:00:SS,-0.00391851918896136,-0.0216187903060963,-0.0195778992348685,-0.0684261868042144,-0.00782000081062806,-0.0240168229043398,-0.00274076111878874,-0.0365423892600397,0.00592255514993689,-0.0274970781527902,0.00536066948039804
YYYY-00-DD 00:00:SS,0.0101814988518367,-0.0223971534740762,-0.0432731776092876,-0.0198893431386607,0.00159817503967874,0.0452061303427023,-0.029201001356057,0.0406709848710152,0.0196241857179007,0.00612697468650403,0.00137954018878883
YYYY-00-DD 00:00:SS,0.0465559965786857,0.0528767749696646,0.110091823627895,0.107815981988735,0.0171681448658916,0.0148297671112261,0.0370666847114007,0.0661909441785344,0.00880131187976252,0.027548428440902,0.0230625768678641
YYYY-00-DD 00:00:SS,0.0434961325794497,0.0484221512879114,0.0528098049726141,0.0554579675063066,0.013162631292725,0.0210570621272975,0.0536300818973531,-0.00684453493792414,-0.0109030774178995,0.00265037807204449,-0.00569009523130726
YYYY-00-DD 00:00:SS,0.0322472923483554,0.00429758512435141,-0.0311531956966359,0.0150790482630376,-0.00600343506300427,-0.00942780872924009,-0.0176455793416843,0.0449273162911412,-0.0158211310058692,-0.00765930700099882,-0.00850550927681926
YYYY-00-DD 00:00:SS,-0.00667568364002125,-0.0207688103479687,-0.0169984864361392,-0.0232067510548524,-0.0028849621348721,0.0113743968780531,-0.0135416666666667,0.0258426966292133,0.0250903536457039,0.010958701641379,0.0178306510886246
YYYY-00-DD 00:00:SS,-0.0603279823289751,-0.111714117475734,-0.107224762044374,-0.110423444915586,-0.0129304848587191,-0.0324865502944763,-0.111852686436876,-0.042362696691419,0.028428628532843,-0.0295373447043056,0.0191905279182856
YYYY-00-DD 00:00:SS,0.0406175229207055,0.0711834532801716,0.0510607959132037,0.0729062616162204,0.00741673496164519,0.0467165604159136,0.0202967498226427,0.0536180496599901,-0.00406796783283003,0.0102445147980907,-0.00662239093129191
YYYY-00-DD 00:00:SS,0.0118295439311,0.000800640512409911,-0.000383288616328081,0.00904977375565608,0.0123636363636363,0.010216063164582,0.058252427184466,0.0233831234847892,0.0140055099938505,0.0131265657380699,0.0175348980142662
YYYY-00-DD 00:00:SS,0.0248675764304997,0.0318149526222677,0.00390493217237009,0.028962934685048,0.00663966526594595,0.0122274152931159,0.0563287140901576,0.00287165444100523,-0.00135076082541641,0.0120480925057813,-0.00265540310895751
YYYY-00-DD 00:00:SS,0.0254353568807159,0.0272139928704395,0.052144328050976,0.0386348133992999,0.00472009790187033,0.00529120094997693,-0.00373856117637383,-0.0109776744529615,-0.00339882971864425,0.0196742339673061,0.00520025516161893
YYYY-00-DD 00:00:SS,-0.0181226156944476,0.0109246417970234,-0.00415913954964209,0.0265586360407074,0.00149603973870416,0.00855122863973412,-0.0389760187119107,-0.00582686898506635,-0.00388477972001267,-0.00385446577594506,0.00631737231545737
YYYY-00-DD 00:00:SS,0.00555173985705815,0.0277969213993241,0.0153234637772604,0.00711605726154296,0.00166516469847067,0.0103793213084942,0.0194857289863173,-0.00588913494691934,0.00968907333187352,0.00149331572220079,0.00547157749304139
YYYY-00-DD 00:00:SS,0.00861850688351873,0.0433052076986173,0.0677499245036848,0.0567244717031579,-0.0050050560299828,0.0135922470830587,-0.0117689737346813,0.0284913031930429,-0.0097927698472946,0.00110976965895704,-0.00861147899936121
YYYY-00-DD 00:00:SS,0.0514622589785443,0.0375566427295979,-0.00277188426821828,0.0733946138089705,0.00592472709889802,0.00370004345768504,0.0251100971236649,0.0404761973547434,-0.0126593513176687,-0.00907064653518352,-0.00491694474560223
YYYY-00-DD 00:00:SS,0.0128263753553141,-0.012903001129945,-0.0227754292645034,0.0332166686148322,-0.00018994709079545,0.00938029041919386,-0.0469995908188647,0.0127031447352243,0.0113977731238243,-0.0242952075556593,0.00197178613364846
YYYY-00-DD 00:00:SS,0.0378819233346688,0.0130455697480927,-0.01016365244218,0.0154209027885293,0.00737959092680018,0.00861782668989197,0.00653934840246317,0.0285600779196176,0.00276760028611545,-0.00356284191316658,0.00203668189422879
YYYY-00-DD 00:00:SS,0.0190308867051725,0.0500050650898658,0.0119766159014849,0.0414483220405486,0.00943906600049105,0.0209935086877986,-0.0382627277149243,0.0571012324625468,0.0150638415666917,0.0266866398443366,0.00775924689382901
YYYY-00-DD 00:00:SS,0.0237004484718202,-0.0300998039943563,-0.0483038454467025,-0.016065759637188,0.000793937828295954,-0.0257108167235596,-0.015516453504381,-0.0648425940845526,-0.0309639907478393,-0.0433231037498957,-0.0418395491418063
YYYY-00-DD 00:00:SS,-0.0131797195132519,-0.0267988726868928,-0.053212678177092,-0.0276161394601621,-0.0275768348518585,-0.0166996476798097,-0.0280475026294316,-0.0237793365786317,-0.0252861192283404,-0.0170637612617994,-0.0378367191846206
YYYY-00-DD 00:00:SS,0.0514047221133698,0.0529564383845351,0.0129745703398398,0.0620559564148098,0.0196049403312504,0.0282350324804568,0.0315622778969067,0.00213636744684242,-0.00379671034593787,0.0236782147013901,0.00874522552773072
YYYY-00-DD 00:00:SS,-0.0299923702806793,-0.0195526097763049,-0.0253781081773903,-0.0267471958584987,-0.0102763997165131,-0.0126738013982558,0.0281527188584651,-0.0653251238924764,-0.014215879879626,-0.0115175847089487,-0.0182581171182404
YYYY-00-DD 00:00:SS,0.0315909273257136,0.0781753102345102,0.0718451203030745,0.0681071483511528,0.0228237259816206,0.00775063380047691,-0.0338491425577482,0.0344777513591399,0.0183789977813213,0.0278252137155437,0.0174761956433669
YYYY-00-DD 00:00:SS,0.0465334937322782,0.032812432952881,0.0419394100955387,0.0542337054450331,0.0149274718406699,0.0253851193724427,-0.000161461953846032,0.0375366599893704,0.00801113940360898,0.0127862562081037,0.00366936675601537
YYYY-00-DD 00:00:SS,0.02959231917085,0.00541912322928595,-0.00251856457001021,0.0197893530987707,0.00650862648742856,0.00469692966138169,-0.00936574599454554,-0.0464410052194605,-0.00879536508978107,-0.0134889961030358,-0.0106071814902988
YYYY-00-DD 00:00:SS,0.0257894030602759,0.0214398387034331,-0.00446958704129952,0.0324485858672716,0.00528830225554255,0.00395853505380916,0.00577499312696594,0.00892682720020321,-0.0210043818076321,-0.00233525948445878,-0.0146280005170428
YYYY-00-DD 00:00:SS,-0.0351575992315001,-0.051850574345544,-0.0861636336952935,-0.0404051648207492,-0.00750335987576478,0.0040743377454342,-0.0303068028978284,0.0344914638863365,0.030723512298914,0.00459364718061339,0.0211098112281005
YYYY-00-DD 00:00:SS,0.0453343500059913,0.0611296922533879,0.0335970536896144,0.0661407137383438,0.0206881428661574,0.0229134203516637,0.0500597352050363,0.0473281561928274,0.00338647610878318,0.0221554437766271,0.00418538987584038
YYYY-00-DD 00:00:SS,0.0082199995493768,-0.00468260703085455,0.0386631046705301,-0.00688623821525702,-0.00451999625478694,-0.000898373153474852,-0.00047339659680623,0.00128533231857686,-0.00756851319281837,0.00132188559632263,-0.0054145633994731
YYYY-00-DD 00:00:SS,0.00695151614757283,0.0166666666666664,0.00780297488417458,-0.0242798353909464,0.00239561943874045,0.00419997970956021,0.0111026033690658,0.0302940741835378,0.00749523855569034,0.0107733461056896,0.0108831400535236
YYYY-00-DD 00:00:SS,0.0232063886485729,0.0159543325526934,0.0295185095572223,0.0113876001687052,0.01433936497098,0.0120725623871112,-0.0143884892086331,0.0279690189328743,0.0184772519829643,0.00243446530345359,0.0223476970741727
YYYY-00-DD 00:00:SS,0.0206334151493555,0.00921906927049543,0.023992163304609,0.0298582151793163,0.00942443621676192,0.00613814308704996,0.0211294660007681,0.0101182873075021,-0.000425342687727981,0.0146374633590509,0.0037180387329645
YYYY-00-DD 00:00:SS,-0.0133469028480099,-0.0259441240926593,0.0137386161752447,-0.0481655989857823,-0.0129136482814788,-0.0242281984912408,-0.0473133767086369,-0.0010236748348813,-0.00404169238299168,-0.0123082452228438,-0.000821161272305471
YYYY-00-DD 00:00:SS,0.0393728256982064,0.00171137766167351,0.0282068862916689,0.0114133529989273,0.0188282241973519,0.0237113153492761,-0.0115440912460536,0.0346324959073549,0.0206754713790227,0.00107791963569515,0.00596880221690155
YYYY-00-DD 00:00:SS,-0.0136098366824939,-0.0386433909099012,-0.077492839168001,-0.0548488102635006,-0.0160653113565713,-0.0196521936725569,-0.0721318511374814,-0.0587160801831922,-0.0103028672663783,-0.0420918300617837,-0.0257628823583513
YYYY-00-DD 00:00:SS,0.0233645589871962,-0.00283762792401776,0.0140099935652855,-0.000186349071865433,0.00352109952941548,0.00599775305219841,-0.0389460389943461,0.0833396624888283,0.0134153519563307,-0.00300922711649265,0.00882587543067759
YYYY-00-DD 00:00:SS,0.0275626337848508,0.000716175159798493,-0.0153304285684627,0.0262168126229069,0.0121793365975192,-0.0063882396385464,-0.085034761531893,0.0272979417648519,0.0147169895745968,-0.0133647387985794,0.00168247991736792
YYYY-00-DD 00:00:SS,-0.00247209571062334,-0.0399470389526719,-0.0398531272520768,-0.0359087866232341,-0.0247961737245751,-0.00791146293512301,-0.0963863435296053,0.00818644784215838,0.00138055988076224,-0.0187099576351618,-0.0104227996997823
YYYY-00-DD 00:00:SS,-0.029719953737983,0.00615518791342962,-0.00696268055028915,-0.00555518382216291,-0.0133605226143991,0.00694054705215419,-0.057001272053537,0.0570409992905716,0.0429322237433516,-0.0158145417333148,0.0322278400393872
YYYY-00-DD 00:00:SS,0.0560232090457791,0.0631965916088093,0.0438985695522527,0.0639211746594297,0.0339565415913483,0.022112809210387,0.0440714841200842,-0.0261570142123082,-0.0248973070059065,-0.0110150288114781,-0.0130673187002475
YYYY-00-DD 00:00:SS,-0.01565327534867,-0.0141950360122285,-0.0148823212355963,-0.0274480480604211,-0.00157654413398334,-0.00938429901582294,-0.06044867230439,0.0109736843061283,0.00866371926018572,-0.0138317275182351,-0.00472796549732213
YYYY-00-DD 00:00:SS,0.00974322363661728,0.036374951651887,0.0684365998226812,0.0538916143881749,0.00191332151925128,0.00860929606050265,0.0713797294376071,-0.0482500410101441,-0.00642991892697375,0.0194876267562314,0.00668807923963977
YYYY-00-DD 00:00:SS,0.0128561446320972,0.0019545932942413,-0.0410447761194032,0.0268681780016793,-0.000333333333333297,0.00354948799126453,-0.0317113176599235,-0.00331125827814571,-0.00415275713662866,-0.0323116691285081,-0.0100559636236447
YYYY-00-DD 00:00:SS,-0.0203816090583857,-0.0312616607078156,-0.0293685624869789,-0.0524210135146959,-0.0137619020147329,-0.0189709683852108,0.0162842511449219,-0.044024484894557,-0.0163919367126424,-0.00753200626432704,-0.0103371229338515
YYYY-00-DD 00:00:SS,0.0227705743247124,0.0204995004435749,-0.0629181046215225,0.0131235316477989,-0.000156726157623077,-0.00474314009174304,-0.125929771007747,0.049690456512901,0.0153779243486849,-0.00193323121535982,0.00553609244606812
YYYY-00-DD 00:00:SS,-0.0610408147628141,-0.0743419986301552,-0.0884527554622979,-0.0622712657131351,-0.0169997159184919,-0.0153138887675988,-0.00263359813060149,-0.0582224518315394,0.000696896356933374,-0.00201709759290847,-0.0095891330125375
YYYY-00-DD 00:00:SS,-0.025716740978351,-0.0444733038032297,-0.0316084198245973,-0.046606068641598,-0.00957246845263382,-0.030165132568607,-0.0347013687598634,0.0156781348588804,0.0155013247928888,0.00473379347248803,-0.00551271715610069
YYYY-00-DD 00:00:SS,0.0853420736297832,0.0664024158223226,0.0640407771705993,0.0459966736231403,0.00896294346441007,0.0326255786210603,0.00358271794185772,0.0625885621405995,-0.00608521828660602,0.00450746952974934,0.0032783958717113
YYYY-00-DD 00:00:SS,0.00377486556366669,-0.00740766366002288,-0.0251168471306945,-0.00170174769553,-0.00504376525836536,-0.0248564238357812,-0.0663276224918103,-0.00187069993063027,-0.00415255346334609,-0.0239766396129263,-0.00132221513780883
YYYY-00-DD 00:00:SS,-0.0170561923637421,-0.0232312387823948,-0.0381967697463364,-0.0400251287762054,-0.0151040568695551,-0.0198464814942216,-0.0583710390759434,0.0111719420731117,-0.00442453941756937,0.0118786461608219,-0.00998744662384288
YYYY-00-DD 00:00:SS,-0.050512421609618,-0.0559029328017239,-0.0510520093423251,-0.0862771518835815,-0.01478063485882,-0.0167347563047597,-0.0441389947377971,-0.0417487299822787,0.032610669112833,0.00217946653837231,0.0149561628682162
YYYY-00-DD 00:00:SS,-0.0011804189741137,-0.0336998188294469,-0.00853242139464738,-0.0169864857859049,0.00320932272066621,0.0146446985294273,-0.00270188699426388,-0.00785446915388843,0.0145103845014749,0.0326698645656944,0.0118537893739394
YYYY-00-DD 00:00:SS,0.0668820218687545,0.0654588003700518,0.129254845981116,0.0894894401897546,0.0230749317330949,0.0250206637152133,0.0419903729095654,0.102279936902387,-0.00100919184605397,0.0417013689176156,0.0163100106617931
YYYY-00-DD 00:00:SS,0.00339592617707862,0.0216730482193761,0.00354230496060182,0.00721417055774709,0.00778226403200888,0.0306805136693673,0.0965201764736763,-0.0172419212661461,-0.00210299856492435,0.0147040858044047,0.00154822383835818
YYYY-00-DD 00:00:SS,0.0170833566775439,-0.000783922262672876,-0.0368575373881649,0.0145087611502837,-0.00336935369226088,0.00177033714358243,0.00898812626737033,0.0221459927138703,-0.000914751675535119,-0.0267880666986153,-0.0063697016420412
YYYY-00-DD 00:00:SS,0.00249594982653356,-0.0251864204534288,0.0445684192506761,-0.0422281055255566,0.00590461493060968,0.0169166485900678,0.0425063553935563,0.0613963790344565,0.0299002948867133,0.0367323309364567,0.021487797838615
YYYY-00-DD 00:00:SS,0.0364534743887541,0.0396633341719612,0.0536783746166967,0.0595651358561233,0.00786973343984121,0.0131011921057191,-0.0697246240978148,0.0365157761911108,0.0024184760636643,0.0112162052340599,0.0063348123622613
YYYY-00-DD 00:00:SS,0.00119840090954582,0.00542861946226725,0.00897752103361205,0.0187450028068683,-0.00272115393918937,0.0197045964263973,0.00770394158387866,-0.0334886010069282,-0.0101056421019895,-0.0114198006626305,-0.00340221018461728
YYYY-00-DD 00:00:SS,-0.000581645684737619,0.0127080951283456,0.0245252655070252,0.0165411625196783,-0.00100069461062935,0.0101180988079561,0.0424259618988643,-0.0154022838075274,0.001716589939738,0.00896765198622207,0.00684499852714726
YYYY-00-DD 00:00:SS,-0.0174275867624607,-0.0222451297687705,-0.00836825870758651,-0.0240536887433331,-0.0137424322358861,-0.00992110057154294,-0.00342166769438568,-0.0496937297059548,-0.0150350596596399,-0.0420461723011158,-0.005498744646947
YYYY-00-DD 00:00:SS,0.0375113230639651,-0.0171409820155739,-0.0434843196573035,0.031834396295351,-0.0128218864810488,0.000875120861612566,0.0173841531540563,-0.0226830266880834,-0.0416021451123704,-0.0565112968431373,-0.020041732411318
YYYY-00-DD 00:00:SS,0.0194940777854535,0.0262737052455344,-0.0032628597269041,0.0262874181050519,0.00484122334599846,0.0176048674739031,0.040631017427786,0.0417331120997726,-0.0019705498773116,-0.00347624103057242,-0.0011916701344078
YYYY-00-DD 00:00:SS,0.0173507188426576,0.0323678599489072,0.0660084426079015,0.0381598993988248,0.00154880892109865,0.00858370087775961,-0.00622578917003225,0.000755743074692061,0.00165026675267521,0.014082664885535,0.00838065567963087
YYYY-00-DD 00:00:SS,0.0388357262628196,0.0114509536460994,0.016951801087665,0.00561005318859875,0.0121199001411319,0.0148477872331376,-0.00236056660177819,0.0432877051679887,0.0067859145303355,0.00257909666868939,0.0036605028874992
YYYY-00-DD 00:00:SS,0.00113401327642393,0.0321927906067334,0.0367277226488432,0.0167044180582752,-0.000168767356757082,-0.00157411087960879,-0.0325668285488405,-0.0146458747685952,0.000689621082036851,0.00744021606318635,-0.00012408045723733
YYYY-00-DD 00:00:SS,0.00994982571196312,0.0242651000544721,0.0170330420252008,0.0504941363744201,0.0024299739758461,0.00817839162305833,-0.0269323012546892,0.00562945843546514,0.0111011144007999,0.0142879130424479,0.00451958779970696
YYYY-00-DD 00:00:SS,0.0135555603606798,0.0348658547455925,0.027899971282386,0.0255012891752533,0.00390081911899864,0.0097488850996954,-0.0147465319357599,-0.00169759360175881,0.0077162424247943,0.0186876609543918,-0.000949494216557989
YYYY-00-DD 00:00:SS,0.00559258778727978,0.00230411931790431,0.00852965506114689,0.0167700787523675,0.00331523187870819,0.000533324486528652,-0.0103773429754306,0.0200711187977767,-0.00587960228303985,0.0024862443146374,-0.00944613067202427
YYYY-00-DD 00:00:SS,0.0195440238173998,0.0255236018048606,0.0572164842621685,0.0294629949988328,0.00817041030662224,0.00918866148394071,0.0398203093005618,0.0101469360687836,0.00274624658673117,0.0283058203856244,0.00360717062272386
YYYY-00-DD 00:00:SS,0.00221873171731235,-0.00114719441678479,0.0228170168118758,-0.0232670583084981,0.00435494343251119,-0.0000515063456045795,0.0032903967788438,0.0059958032393741,0.0138751976422398,0.00668500132144167,0.00967719070169748
YYYY-00-DD 00:00:SS,0.0194277285531847,0.0229041456572072,-0.00115932347897807,0.0437653331910393,0.000962971279430125,0.00528955236174755,0.0191543560136749,-0.0085615942988515,-0.0151202001061229,-0.0202594414736985,-0.00773186184254959
YYYY-00-DD 00:00:SS,0.0231154608281221,0.0163446203260094,0.0323565734426994,0.0113903857664861,0.0079181965624191,0.000402069405719852,0.0391617856373336,0.0000521471536341078,-0.00233808592451956,-0.00803647983335942,0.0019110472578423
YYYY-00-DD 00:00:SS,0.0300207738846769,0.00634853662179569,-0.00443441278940881,-0.023945979768942,0.00542906844905056,-0.00422312507171818,0.00882410055332139,0.0251056069191502,-0.00333566827276977,0.0205222460151941,0.000313011706839061
YYYY-00-DD 00:00:SS,0.011244223506887,0.0126789816538131,0.0368452437703191,0.0228030334186853,0.00344650572839211,0.00161218473685465,0.0270040268549687,-0.00186584488034336,0.000996935287152834,0.00164208202945604,0.00848830515348009
YYYY-00-DD 00:00:SS,0.0550891831651368,0.0489362730961929,0.0817096700269331,0.0694127744650592,0.0187694653547676,-0.00081155627527596,0.0282303445648442,-0.0315131363129748,-0.0227722771936931,0.0279245563799151,-0.0097727615077241
YYYY-00-DD 00:00:SS,-0.036452724458881,-0.0484400919470255,-0.0590772238022061,-0.0548560038881743,-0.0136188830137527,-0.00875451860157295,-0.0293320790473149,-0.0666656327210444,-0.00941430723543057,-0.00755962348499417,-0.0104256498825144
YYYY-00-DD 00:00:SS,-0.0290865548696294,-0.0100672460924844,0.00374335070891685,-0.0224889857588852,-0.00656821960071174,-0.00395972464917749,0.021220506311753,0.0361008598132944,0.00988290656905777,0.016041482219856,0.00842543754490577
YYYY-00-DD 00:00:SS,0.00423522400276521,0.0142794684988714,-0.0291019451263932,0.0123561055029644,-0.00355760295789664,0.0038832458539535,0.033224901702519,0.00131961964050431,-0.0136994325999046,-0.0289501757180103,-0.00224471784737879
YYYY-00-DD 00:00:SS,0.0227367856653902,-0.0205149209084723,-0.0277871479391971,-0.0081296912287866,0.00500663318881478,-0.00107498562484709,0.0251930616746079,0.0321400073433973,0.00829365592312215,-0.0218289919221499,0.00173260103388828
YYYY-00-DD 00:00:SS,0.00423246322061233,-0.0171874008773999,-0.0469118839528787,-0.00478457381477404,-0.0083868992226358,-0.000541784856513461,-0.0209362450841085,0.0390310224277419,0.000460541254585056,-0.0117442450395275,0.00495180129917094
YYYY-00-DD 00:00:SS,0.0357642032272518,0.0272378422422783,0.0340280177951169,0.0387843872654281,0.00760211078290607,0.0154903166262814,-0.0256036576661699,0.00703232759453609,-0.00656201002867929,0.00163980777365014,-0.00661110822317346
YYYY-00-DD 00:00:SS,0.0301498774528555,-0.0241276556007959,-0.0394426917203947,0.00545318194112676,0.000839330859675247,0.00530468739040901,0.0057662998604977,0.021983914130286,0.00837361507316814,-0.00802095316742391,0.00468529305044907
YYYY-00-DD 00:00:SS,0.00456158494727332,0.00826443506653263,-0.00717913319149011,0.0000553165273740053,-0.0020386926731597,0.00386579072682913,0.0325589910066582,-0.0298347821308026,-0.01343646738591,-0.0088162156672783,-0.0110903893832006
YYYY-00-DD 00:00:SS,-0.0708415109539421,-0.0830727086769392,-0.0893420643891643,-0.103363234423791,-0.029409744205295,-0.0215158006457742,-0.0579420039176627,-0.0256062509054429,-0.00476058866481854,-0.0182883156887691,-0.0169222946990563
YYYY-00-DD 00:00:SS,0.0166777569297953,0.00309162249547712,0.0471580681258899,-0.0127312824442276,0.000810075395098586,-0.00588492417912523,-0.100338535069516,0.0451134671866158,0.0114288976469097,0.00660582113708785,0.00292397489113272
