Date,AAPL,AMZN,GS,JPM,MSFT,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
YYYY-00-DD 00:00:SS,-0.217340756672253,0.0576679858355791,0.043907712454619,0.0243849987511535,0.0211069380461117,-0.00560552562850491,0.0384615073146286,-0.00944801636670667,0.0439992701920016,0.0418493040450547,-0.0409579686609853,0.0146825742219294,0.00701200360955667,0.0381942143859175,0.0238097995172601
YYYY-00-DD 00:00:SS,0.165414592997176,-0.152186988271463,-0.097792017059799,-0.0952188019534461,0.0552182483846586,-0.0238299704402919,-0.0345131001405572,-0.0911310307141603,-0.00715534992239175,-0.0617880784824875,0.0195442538592101,-0.0462527443307119,-0.0501756683687794,-0.0112960208255857,-0.00787433608238053
YYYY-00-DD 00:00:SS,-0.191828282422704,-0.117314480011592,-0.0293923831733592,-0.0190269926225593,-0.0932874154150483,-0.0101957459392742,-0.00271953493556421,-0.011532065883939,-0.00950831292330345,-0.00207610416533999,-0.0692224667826263,0.0304396385135277,-0.00898815144393295,-0.0199669926231462,0.0444519228152012
YYYY-00-DD 00:00:SS,-0.0127734559188465,-0.284227402385056,-0.0367969518864206,-0.0900699194109047,-0.138087511857328,-0.0593321774786423,-0.00409130385836165,-0.0423335085372898,-0.0661208309249811,-0.0343270333968334,-0.122044704264553,0.00479103968144967,-0.0356332483668751,-0.0507593057130996,-0.0875431396419676
YYYY-00-DD 00:00:SS,-0.163882622879467,-0.332214757225337,-0.10923876605119,-0.13324856008746,-0.103067797334493,-0.0816306034697727,-0.118443711676845,-0.0962331091141553,-0.0563453778106271,-0.146518910556626,-0.163770500838959,-0.00120586008257995,-0.00955826633222323,-0.144792078514339,-0.126315576681996
YYYY-00-DD 00:00:SS,0.132172772142026,0.169179273765002,0.097080588985639,0.0455918954765924,0.136408319688592,0.0130215573543651,0.0270824931569993,0.040279405228494,-0.0141820398871123,0.0177440621191527,0.109091034070459,-0.00638514357734221,-0.0526314709516041,0.0051063664978197,0.0526772178963693
YYYY-00-DD 00:00:SS,0.212985335286993,0.621776456144884,0.138689931803378,0.0667422023357762,0.104213133233738,0.0779775230350104,0.12677519872795,-0.0558451689093976,0.0649407558856399,0.100040939818007,0.149414566950068,0.0441769199349622,-0.0126260955424146,0.116004011012568,0.133167878089431
YYYY-00-DD 00:00:SS,0.0281681850293007,-0.0441696124981887,0.0421347682538047,-0.036320287294877,0.0317710963771913,0.00563926966908967,-0.0299492774566762,0.0571775835477088,0.019477621064627,0.045283443307415,-0.0220046972730197,-0.0196284600411157,0.0320471080203675,0.0241932955404145,0.0454344973213923
YYYY-00-DD 00:00:SS,0.128769623177041,0.311460256987912,-0.0609384605306256,-0.054428887280094,-0.0383397017939395,-0.00979886144401387,0.0233428692476794,-0.035581198626258,-0.0114067173388384,-0.0631767402836776,-0.0108337134328936,-0.00669269016169094,-0.0360329778179169,-0.00742088517618056,0.032866950088825
YYYY-00-DD 00:00:SS,-0.122169186033913,-0.00634243844784832,-0.0694419857769091,-0.140969044194641,-0.0842882542623371,-0.0179361294125123,0.0529195998413841,0.034175157672816,-0.0173078018722612,0.0250479848910099,-0.130160092148,0.0210061330783071,-0.00185044787794897,0.04598117122551,0.00541667974794624
YYYY-00-DD 00:00:SS,0.0907844123543746,0.0141843832520727,0.115023868648606,0.218803051382926,0.0337675515922242,0.0332712667466612,0.0307507683926635,0.0885242452343147,0.066160664049516,0.0270535902747919,0.0493948234631281,0.0161270435262211,0.0533215214144829,0.0580136834962748,0.0127215750195182
YYYY-00-DD 00:00:SS,0.0253478454450264,0.167132888912216,-0.12606541207659,-0.00585522131930016,-0.133476774103844,-0.0581553519104882,-0.0472371084110931,-0.0359984459536871,-0.0254144032024289,-0.0690158808837809,-0.120904514709632,-0.0371650129347892,-0.0606810147698224,-0.00608313780411385,-0.0279626651918295
YYYY-00-DD 00:00:SS,-0.0399684060530702,0.0922707584721876,-0.041905171383976,0.0242166749453141,-0.0258330122406852,-0.00593450071854174,0.0495790808270424,-0.0175946520773993,-0.00302364542081735,0.0043373361057748,-0.041469621421904,-0.011142182492626,-0.00831151119308526,0.0139409288930372,-0.00513725018410061
YYYY-00-DD 00:00:SS,-0.239483054112306,-0.10861215534586,-0.0278326610092865,-0.0564678022434566,0.0744453934247138,-0.0738073360217478,-0.0170312126787704,-0.0366255937153664,-0.0427729104148289,-0.0613308753383425,-0.133625565840695,-0.101899424680282,-0.067259042048712,-0.0715307102760456,-0.052670048205804
YYYY-00-DD 00:00:SS,-0.138827379894264,-0.110769242506761,-0.000997085260106445,-0.256085425361127,-0.122851868538988,-0.0788198958005626,-0.113411187287117,-0.138550178793019,-0.0831338588367658,-0.05660362085928,-0.094816812849143,-0.0426964644376293,-0.147216161463896,-0.0289020201347095,-0.119403011444507
YYYY-00-DD 00:00:SS,-0.033420272421579,0.0339100192101029,0.0567332331416674,0.0576921293651953,0.0229265235605642,0.00680166013540995,-0.0053499657225814,0.0150642829696652,0.0186548027134148,-0.0155553362857133,-0.00837989357510982,0.00798116279038052,0.039651462152118,0.00967262056416773,0.0301781474447382
YYYY-00-DD 00:00:SS,-0.0169480920805656,0.0662651106156913,-0.145796087858293,-0.280681631362788,-0.108801911532034,-0.104852304296789,-0.129792482422354,-0.0713556161057196,-0.114935755742759,-0.115398855018503,-0.166901079600013,-0.0722836857451148,-0.121045844782768,-0.0619422578233867,-0.0891505754246266
YYYY-00-DD 00:00:SS,0.108273093347823,0.215317026959588,0.0861107687591107,0.111830638713747,0.22245066904304,0.0822843522415673,0.057094440536031,0.01843109089642,0.0914372076972392,0.0491803301762737,0.247675392243258,0.038908115918376,-0.0230314618199418,0.0583133810711955,0.0674908757973054
YYYY-00-DD 00:00:SS,-0.035467868029335,0.206095023002466,0.101536018078325,0.213011549676515,0.0787356107024579,0.0616809394067395,0.120320648249362,0.0412994725864866,0.037233760409314,0.052246632007297,0.158536038725056,-0.0277232211866568,0.0290572177144128,0.0309011108484854,0.0462801989748005
YYYY-00-DD 00:00:SS,-0.0754843365658229,-0.191006463338677,-0.135057538317997,-0.0464838781710845,-0.10367547381458,-0.0565703863853055,-0.0458028375408348,0.000231768133565291,-0.0541880949998703,-0.0392805831158183,-0.132166200691081,0.00282182311204604,0.0324000396344133,-0.0375815165552258,-0.0851962603940427
YYYY-00-DD 00:00:SS,0.00209482811628536,0.156696722470163,0.00167123739685771,-0.0135248562008938,-0.0820120054488293,-0.0245947142536794,-0.0498992712754892,-0.0250783020341255,-0.0127271782670842,-0.0539095957611393,-0.0236488502239486,-0.0341018651352111,-0.02349852536169,-0.0033900862424433,-0.0333194273497111
YYYY-00-DD 00:00:SS,0.0452641606057342,0.00732264735097221,0.0198239483016911,-0.0282778435860717,0.0019479508052207,-0.0134790130602896,-0.0265249232949601,0.0293981728688866,-0.0308472254069758,-0.0154001377014876,0.00484428173838003,-0.0306339447636643,-0.0534757497361213,-0.0222979508326355,-0.00447589364711243
YYYY-00-DD 00:00:SS,-0.0579628871652702,0.182644271511118,-0.019726194213525,0.0454144063350923,0.0215191035997126,0.00213982714072336,0.00617480282853622,0.00122132186264201,-0.00934241211867481,0.010625696017565,-0.0151516451351371,0.000119224270079155,0.0506579340676554,0.0356472457241965,0.0235082200105228
YYYY-00-DD 00:00:SS,0.0056596505356068,0.102189772464232,0.116596590152556,0.255492003195274,0.0561748530133275,0.0846114598422869,0.090315316645738,-0.00851302141504706,0.125722685873753,0.108234088456629,0.0916085192291902,0.0296179936777394,0.086412843387353,0.032934447937738,0.1170255958966
YYYY-00-DD 00:00:SS,0.262305517559345,0.250958477572832,0.073780891597607,0.119590793713379,-0.0375443572757901,0.054836477510803,0.0309379569906116,0.10619120553878,0.0509198065352408,0.0271027129169976,0.0858421624238732,0.0491626127645057,0.101050392526243,0.0206522296839018,0.0531705994002136
YYYY-00-DD 00:00:SS,0.0618370214222648,0.0119810619250054,0.0276082332245256,0.0401704249591135,0.0418536351650121,0.010651773595733,0.00902322093162122,-0.0128417540227096,0.00423568921927475,0.020886399189981,0.00707987383547093,0.0095426412737647,0.0135704143520179,0.0441648921224178,0.0144969767940191
YYYY-00-DD 00:00:SS,0.10598260293663,0.146475763753444,0.0435322393713593,0.0357569972068243,0.0300307995899316,0.0180269987450801,0.0786302351045427,-0.0353425323464022,0.0435845274788282,0.0330506590201014,0.0310483088733349,-0.00148844409466464,-0.0669077259429928,-0.0150019868464876,0.0184569912911883
YYYY-00-DD 00:00:SS,0.072579728174619,0.112391939812065,0.0154922488157851,-0.0236807465638875,0.00416471031690535,0.0206261248125381,0.0277278512835546,0.0637925488136151,-0.0117094065250143,0.0389100210533584,0.0477276210336213,0.01689048782141,0.0198637290338963,-0.0370368157054465,0.0511055165532956
YYYY-00-DD 00:00:SS,-0.083591295923593,0.0455526905063286,-0.0518704303462918,0.00321438173146715,0.0482658315074691,-0.0109060445664137,-0.0450439122522748,-0.0206196848671318,0.0088664053461962,-0.0273533123748635,-0.00867662071145914,-0.00393265747969773,0.0497223926725618,0.00260272930901984,-0.0477214892542296
YYYY-00-DD 00:00:SS,0.104729521821051,0.123890149952338,0.122434731785203,0.0558801554087685,-0.0544373603470129,0.0535265517193377,0.0952817512835007,0.00956361476132872,0.0692637487862227,0.0618289772366767,0.0733038653084344,0.0452754927654409,0.00684982745702878,0.00683184258908454,0.0910074464194051
YYYY-00-DD 00:00:SS,-0.0865002279146623,-0.00845120488505513,0.0232167651949744,-0.013927788240879,-0.016449508110389,0.0109208599476864,0.0225852228231735,0.00782539797511639,-0.00368027029510143,0.0198137477505893,0.0142714413267519,0.0117701052859758,0.00226785056410939,0.0214285386583914,0.00897313645216147
YYYY-00-DD 00:00:SS,0.0219984491884599,-0.0250139384525434,0.0275805431377947,0.0375705333006826,0.0645664254773191,0.0503136879817785,0.0980298931890693,0.13092394587621,0.0453553656172154,0.066276121998545,0.0313553497850698,0.0177885576705996,0.0655198211366737,0.0578684034338288,0.0400520936035027
YYYY-00-DD 00:00:SS,0.0556853734983156,-0.0421892332016119,0.0108158555363897,0.0687000890134377,0.0102301321911677,0.0197694250385385,-0.0442118335118289,0.022504377811321,0.0327058302010621,0.0100893425331186,0.0426889034137818,0,0.0205744968404691,0.0275292360354225,-0.00571617925368295
YYYY-00-DD 00:00:SS,0.0602843893011398,-0.146627043266083,0.0634854647009182,0.0547700730350158,-0.0405070087699724,0.013570840382757,0.0521371808580711,0.052538866052092,0.0285710132252857,-0.00739905843571276,-0.0254116691321516,0.0569332114035479,0.018899682245652,0.0106513685626408,0.021718295570794
YYYY-00-DD 00:00:SS,0.130433932417398,0.00627762074634841,-0.0143573876322666,0.0226716984674724,-0.0603087088675697,-0.0132458767921132,-0.0230584022169499,-0.00625174564658548,-0.0116139643001585,-0.0122323609533731,-0.0265572695602481,-0.00247838819310231,0.0106608447085392,-0.0416899442711254,-0.00617133759209809
YYYY-00-DD 00:00:SS,-0.0465975176672466,0.00739370849930077,-0.0705491303417923,-0.096425011209787,0.0481352066855125,-0.0189209409490264,-0.0463067581486598,0.0170417940905452,-0.0435371071887581,-0.000378754042490548,-0.0381944587876554,0.0131117063509509,-0.0427630716466562,0.0310724814373602,-0.0113385866979658
YYYY-00-DD 00:00:SS,0.0884400238682206,0.112385360031316,-0.0293534720407151,-0.0202128019556451,0.00382664217116324,0.0171229548687688,0.0280901963194582,-0.00301615453439907,0.0170698068466166,0.0246214277697441,0.0391951258101464,-0.00560858279992482,0.0120277832782025,-0.00324011465861407,0.00637126290566958
YYYY-00-DD 00:00:SS,0.159658014216253,0.121649515997503,0.00266165344549085,0.0523887405483312,0.0888296125021384,0.0185015679656351,0.050174817474731,0.062365603807711,0.00442309652976314,0.0617247263737224,0.0272958952500442,0.00548682758973462,0.0173182101204088,-0.00373460764368683,0.002584589445221
YYYY-00-DD 00:00:SS,-0.00614542763161618,-0.284558877256088,-0.060727169009265,-0.0286237132720913,-0.0024510743599111,-0.0322189063097343,-0.0227788346661227,0.0308127847962802,-0.0213440819426922,-0.0279132645198889,-0.0608700081680409,-0.0493722110226786,0.0151518970922142,-0.0536650613072831,-0.0379383735989061
YYYY-00-DD 00:00:SS,0.0664814171003689,-0.0200410795476154,0.0165551327707498,0.060273675797218,-0.038941891119495,0.00243632157752405,0.0168134534038193,-0.0154080819520913,0.0325351749403882,0.000717648589068309,-0.0442385219391507,0.0177680520051158,0.0406295181906959,0.0162515910873395,-0.00197180921268059
YYYY-00-DD 00:00:SS,0.12351340988105,0.071316236608052,0.0400444398747914,0.00378950086728103,0.0128205561273218,0.010037200396753,0.0401892810360038,0.0976297718964454,-0.00920398932226008,0.0214972065879873,0.0290635976256353,-0.0263376349104155,0.00634779508317895,-0.0174851165330703,0.0288364903259388
YYYY-00-DD 00:00:SS,0.352257795925416,-0.16470874796148,0.0579910638868726,-0.0201842365015619,0.0115728328480478,0.0128843885806156,-0.00943710924768437,0.00601172080012025,0.00527094344917911,0.0102190606142025,0.043932486903451,0.0064632364424928,0.0487024561903675,-0.0222301443049907,0.0403845626093604
YYYY-00-DD 00:00:SS,0.279580607458116,0.162613509035177,0.0648505766109639,-0.024610750145576,0.0683172665818659,0.0445173647389849,0.0813487245318292,0.0674445761238576,0.0311076084649007,0.0627833231815254,0.0511024924398125,0.0247708813475935,0.0445374343402329,0.0195381483828754,0.0418979366387264
YYYY-00-DD 00:00:SS,-0.0395226533891306,0.116179449972188,-0.00687314571133912,0.0361221940690721,-0.00335706404584502,0.0301209432110818,0.0133714111356422,-0.0282072744136702,0.0413440872770232,0.02483001780868,0.0261658834705518,0.037390381829824,0.0246301551324208,0.0551444908018492,0.0467147866723514
YYYY-00-DD 00:00:SS,0.194099232875682,-0.0241589449696555,0.0391336519136178,-0.0346827134062374,-0.0164669743527863,-0.0224206418887153,-0.0306089708358646,0.0338656494128353,-0.0216179382107832,-0.0280008796723298,-0.0563719812853,0.0116986035451008,0.0211847025198433,-0.0311366399224018,-0.042788437014714
YYYY-00-DD 00:00:SS,0.166709975825615,-0.186025004360158,0.00880863621631489,-0.020894764433505,-0.0396643746186353,0.0209039140584279,0.0787649342308225,0.16777686050548,-0.0066956932593174,0.0115891323108288,0.0015064785812986,-0.00128474475611318,0.0214487311669038,0.0300858290762667,-0.00532860432492521
YYYY-00-DD 00:00:SS,-0.0711100473865083,-0.0258669653075082,0.0109372195326258,-0.0533516416277056,-0.0393479173135447,-0.018292860756558,-0.0265785080568619,-0.0190937136689587,-0.0380474574608497,-0.000438456189151615,-0.0195487434679015,-0.00876266991806107,0.0110588889408512,-0.00558091844445407,-0.0116855350196348
YYYY-00-DD 00:00:SS,-0.134629447084908,-0.0557338728304396,-0.026778875915781,0.0360069911067382,0.0467518919513397,-0.0187352107294279,-0.0712860525402625,-0.0541172542890382,0.00176098672735625,-0.0364769636478303,-0.0352761389671067,-0.0104260357132221,0.0308742434423888,0.0348294124426027,-0.0636308801243105
YYYY-00-DD 00:00:SS,0.102607157735196,0.0973423254563843,-0.0869931099217567,0.00732627031346578,0.0229978333636753,0.0322245325072024,-0.00642621460695636,0.0278667836855839,0.0295366425321035,0.0317187341063581,0.06942240461612,0.0232661723545362,-0.000665107949739618,0.0126215754635353,0.0618356625567775
YYYY-00-DD 00:00:SS,-0.0741950779902512,-0.068149768609756,0.0463590159628358,-0.0120279176470838,-0.0372096843853633,0.0015152153792386,-0.0200176808709448,0.0697921995636448,0.0124644696153622,-0.0263414976392574,-0.0128845921999553,-0.0193199593601858,0.059533899145839,-0.0052873779151309,-0.00431090665811473
YYYY-00-DD 00:00:SS,0.158652139664221,0.36446060192441,0.0559572855346209,0.00457377972560624,0.0309985456517978,0.0382613003421723,0.0552690357580672,0.0708664476196954,0.0156090953119332,0.0381215201060141,0.0567269061173881,0.032087626248525,0.0224971214060379,0.0225589067571186,0.0567417709720237
YYYY-00-DD 00:00:SS,0.099414035889585,-0.0542635809554773,0.0344251315289863,-0.0355718341873617,0.0722843836797986,-0.00937393805217068,-0.041899522696665,0.0638652766796657,-0.0163712332498885,-0.0236070006227218,-0.00950086027099672,-0.0174616168254666,0.00650774792696485,-0.00346685183599826,-0.0329097648828951
YYYY-00-DD 00:00:SS,0.143314137727561,0.0608898929195736,0.0935422154518308,0.00118005112958519,-0.0602622306751763,0.00802526962527517,0.00769845115016787,0.0628639967999625,0.00855764870403264,0.0167572039427526,0.00239857405619004,0.0141449959089781,0.0422829635153652,-0.005541554139187,-0.028421008930843
YYYY-00-DD 00:00:SS,0.0742398429780304,-0.120088271927794,0.0415461654268208,0.0901444907610771,-0.00116595769435979,-0.0236512277342118,0.00218200477586161,-0.0903670205911205,0.0304880614458003,-0.0142574788797707,-0.0229669839837623,-0.00472479009377202,-0.0639883678009557,-0.0306218718697702,-0.0203139780928088
YYYY-00-DD 00:00:SS,0.177635236383617,0.215755101415821,0.0204954031521476,0.0445108501734746,0.0801999630170702,0.0439524012334083,0.07656026831712,0.0149528492899189,0.0476663747127581,0.0581904156962383,0.0631732316424356,0.00906315675274327,-0.0015897703881711,0.0121747733356217,0.039899457690955
YYYY-00-DD 00:00:SS,0.0600115912114212,-0.0270325543405446,-0.0096930561292129,0.0376469552528433,-0.0552745542221011,-0.00191332012650147,0.0286109557239054,0.0179951855586416,0.000203238470348976,0.00472970200202871,-0.0307140149183211,0.001168855403894,0.00859155484383312,0.0346007418893404,-0.00855816690640898
YYYY-00-DD 00:00:SS,0.0503550360651503,-0.0494167922725481,0.10809180250498,0.0100563321690852,0.076481712170704,0.0240140563597779,0.0482164114795565,0.146094855439064,0.00884121915855562,0.00286480704456871,0.0334922419352077,0.00171810799745353,0.0242114433524028,0.0129256985276998,0.0177639291516849
YYYY-00-DD 00:00:SS,-0.0929682393934169,-0.164658659490519,0.000283419120592932,0.0349689477221651,-0.0422361338758529,0.00572553043636392,-0.0214241021829753,-0.0922652290512609,0.0212834047138113,0.0311003578182263,0.00231499682396086,0.00857217904335172,0.0130639206911702,0.0115152756005474,0.00722238079007442
YYYY-00-DD 00:00:SS,-0.0842458861587021,-0.0243055523715466,0.110906492232346,0.0121537051098004,0.0126535432493295,0.0165033617764852,0.0466380528469141,0.0424377547668897,0.00289828642305179,0.0442293136321341,0.0226330935394474,0.00824626340332446,-0.0463154916123997,-0.0127743687296705,0.00588400948168588
YYYY-00-DD 00:00:SS,0.122289938999201,-0.0361346766748954,0.0233402288721378,0.0987267107845613,-0.112458499547619,0.012632191979397,0.0355486753381646,0.050367701100565,0.0433175629150842,0.0215978659826503,-0.0130984752670608,0.00974574204105294,0.0158936933506468,-0.0309567627507411,0.0127742953248933
YYYY-00-DD 00:00:SS,-0.150873687489054,-0.0170405705686511,-0.0582690369896919,-0.0603789820873442,-0.0584547020429509,-0.030120946765199,-0.0402981156139937,-0.0278265224827889,-0.0376910863583548,-0.0170867210705484,-0.0649884854065697,0.00209838115560212,0.0162833961182269,-0.020974538410876,-0.016719853999991
YYYY-00-DD 00:00:SS,-0.0418271609011269,0.117596059608474,-0.00344528878077022,-0.0150093198786342,0.0286976643556625,0.00260840113605032,0.00516068696226135,0.0253819876956072,-0.00462508975995612,-0.0012847586244199,-0.00489526157780673,0.0184043376856755,0.0229445873157938,0.000349375369389504,-0.00175004412083068
YYYY-00-DD 00:00:SS,0.18665965747216,-0.304808707924176,0.0178768324238769,0.0950553154893277,0.0326181073368159,0.00447825202691465,-0.0373828971988401,0.0334800634019647,0.0228819251096226,-0.0567883088207674,-0.0260699251403809,0.0157090876325781,0.0480029167806033,0.0545636331803978,-0.0332433096725511
YYYY-00-DD 00:00:SS,-0.00161881004496134,0.146522894142361,-0.0268416952622689,0.000876740162346401,0.072095975792368,0.0218228204355428,0.0300967773487324,-0.0508098595997863,0.0117895310185248,0.0112893732314925,0.0702024348563584,0.0386652066389677,0.0274819682802538,0.0285356606054115,0.0198264321536534
YYYY-00-DD 00:00:SS,0.13456192883353,0.0418423292692516,0.138042580657528,0.0284710801543537,0.0642029731486222,0.0270010462982044,-0.000138197158150222,-0.0365890828512935,0.040253003333633,0.0381795857542127,0.0403362487257166,-0.000503997449319171,-0.0145445143533037,0.0153457047827419,0.0637063990472311
YYYY-00-DD 00:00:SS,0.0532604774606429,0.185865548543865,0.124039656705447,0.0174666395249212,0.0497250782653673,0.031516691681857,0.0600507318211463,0.0426565439858526,0.0233970783174289,0.0281945979424021,0.0395447917428609,0.0177303626995351,0.0529565172990227,0.00331445273109376,0.0646639331039982
YYYY-00-DD 00:00:SS,0.130488114895171,0.0590706219739181,0.0263974175907047,-0.0244521372143522,0.026136554202363,0.019885402434616,0.0435302579999286,0.0857708446921341,0.00705594204837223,0.0245041894799725,0.0284217761013055,-0.00851750259376638,0.0265437314009289,-0.00120117942894427,0.0126309412568477
YYYY-00-DD 00:00:SS,-0.0744050424642072,-0.0218146024984281,0.0233574811973183,0.0436472040949654,0.0170304577380935,0.0133711425970151,0.00631685570053286,-0.0281733231818072,0.0376339543620585,0.00492617439779663,-0.00538649520028056,0.025089146888071,0.00853812820763666,0.0104524164375273,0.0216851731139369
YYYY-00-DD 00:00:SS,0.0104902105399165,-0.0453624165498702,0.0660382002927009,0.0619265531768047,0.0334891632148628,0.0150405949529948,0.0404704826791289,-0.00921024580708651,0.00925406040604737,0.0208516748332905,0.0202063794355272,0.0202905269747773,-0.00354053177841773,0.0304569260226857,0.0286761571487026
YYYY-00-DD 00:00:SS,-0.0130643840345184,0.0390231296033079,-0.0490666655004723,-0.0302378048457919,-0.0840027063820569,-0.0196175327320021,0.0267588162709733,-0.020485502368031,-0.0304745925476552,-0.0111925138219506,-0.0269701187378648,-0.0153848311055965,0.0530200878209013,-0.0231818301948653,-0.0299038485971024
YYYY-00-DD 00:00:SS,0.0980970587655081,0.0166070908537319,0.0241879963514322,-0.0204492479932775,-0.0106493222280867,0.0115887841032172,0.0236113723813294,0.0628773168118635,-0.00472835875339128,0.00811901716320063,0.00996092144289484,0.0206641661827776,0.0359281686938493,0.00195219352492138,-0.00472700505429691
YYYY-00-DD 00:00:SS,0.0741582754564107,0.541342056293387,0.0596693113757936,0.0845347446551776,0.0742733531452364,0.0442955234279718,0.0149803434719635,0.0512611177742548,0.0387312192567417,0.0464139751983523,0.0471700631511554,0.028142787319716,0.0491183488547697,0.0731058190203635,0.0236651286890985
YYYY-00-DD 00:00:SS,0.21432817040081,0.127343833774992,0.0558532535420428,-0.00518184397062038,0.0283705626710891,0.0339206277434285,0.0590372510121109,0.0777971919683422,0.0240479427056983,0.0518814938319241,0.0503686538437866,0.0135032754924718,0.00456160473411305,0.0171695927273148,0.030054217439202
