Date,High,Low,Open,Close,Volume,Adj Close
2014-02-27,609.8292236328125,606.232666015625,606.9201049804688,607.32861328125,2529400.0,607.32861328125
2014-02-28,609.8092651367188,600.8578491210938,607.8914794921875,605.5552368164062,4644500.0,605.5552368164062
2014-03-03,601.664794921875,593.8441162109375,601.121826171875,599.0994262695312,4225300.0,599.0994262695312
2014-03-04,605.7295532226562,602.49169921875,605.2314453125,605.1865844726562,2946300.0,605.1865844726562
2014-03-05,609.25634765625,603.4431762695312,605.25634765625,606.8553466796875,2479700.0,606.8553466796875
2014-03-06,610.78564453125,607.0247192382812,608.8578491210938,607.52783203125,2545600.0,607.52783203125
2014-03-07,611.2040405273438,603.4580688476562,611.1094360351562,605.1268310546875,3041500.0,605.1268310546875
2014-03-10,606.5465087890625,599.7968139648438,605.5751342773438,603.5228271484375,2438200.0,603.5228271484375
2014-03-11,604.8927001953125,596.0857543945312,604.6187133789062,597.7544555664062,3438800.0,597.7544555664062
2014-03-12,601.6697998046875,589.8839721679688,595.9661865234375,601.3958129882812,3943200.0,601.3958129882812
2014-03-13,602.9898681640625,590.1679077148438,601.7196044921875,592.3098754882812,4708600.0,592.3098754882812
2014-03-14,593.2114868164062,584.0757446289062,588.7880859375,584.2102661132812,4604900.0,584.2102661132812
2014-03-17,596.2999267578125,586.8553466796875,587.4232177734375,593.82421875,4340300.0,593.82421875
2014-03-18,603.5029296875,594.3024291992188,595.1044311523438,603.368408203125,3643500.0,603.368408203125
2014-03-19,603.7320556640625,594.9749145507812,603.6373901367188,597.3858642578125,3237800.0,597.3858642578125
2014-03-20,602.5465087890625,595.4481201171875,597.7345581054688,596.3447265625,3381900.0,596.3447265625
2014-03-21,602.5564575195312,589.0172119140625,600.9026489257812,589.3110961914062,6441000.0,589.3110961914062
2014-03-24,590.2376708984375,570.8353881835938,589.8839721679688,576.802978515625,6096800.0,576.802978515625
2014-03-25,582.7357788085938,571.3583984375,580.8229370117188,577.196533203125,4838400.0,577.196533203125
2014-03-26,583.5975341796875,563.6373291015625,578.8353881835938,563.8714599609375,5179200.0,563.8714599609375
2014-03-27,566.44482421875,551.4061279296875,566.44482421875,556.9309692382812,13100.0,556.9309692382812
2014-03-28,564.879150390625,557.140380859375,559.6634521484375,558.456787109375,41200.0,558.456787109375
2014-03-31,565.4475708007812,555.4051513671875,565.337890625,555.4450073242188,10800.0,555.4450073242188
2014-04-01,566.8936157226562,557.1802368164062,557.1802368164062,565.6071166992188,7900.0,565.6071166992188
2014-04-02,603.1740112304688,560.6507568359375,598.3472290039062,565.4475708007812,147100.0,565.4475708007812
2014-04-03,585.6720581054688,562.58544921875,568.2897338867188,568.1800537109375,5099100.0,568.1800537109375
2014-04-04,576.1880493164062,541.5133056640625,573.0765991210938,541.6528930664062,6369300.0,541.6528930664062
2014-04-07,546.978271484375,525.7066650390625,539.2594604492188,536.6765747070312,4401600.0,536.6765747070312
2014-04-08,553.4804077148438,540.1270751953125,541.1143798828125,553.3806762695312,3151200.0,553.3806762695312
2014-04-09,563.822021484375,551.43603515625,558.0877685546875,562.5953979492188,3330800.0,562.5953979492188
2014-04-10,563.4530639648438,538.4217529296875,563.4530639648438,539.4688720703125,4036800.0,539.4688720703125
2014-04-11,538.521484375,525.08837890625,531.0918579101562,529.147216796875,3924800.0,529.147216796875
2014-04-14,542.6102905273438,528.1100463867188,536.7763061523438,531.0619506835938,2575000.0,531.0619506835938
2014-04-15,536.9757080078125,517.0404663085938,535.3502197265625,534.9712524414062,3855000.0,534.9712524414062
2014-04-16,555.4749145507812,538.521484375,541.5133056640625,555.0161743164062,4893200.0,555.0161743164062
2014-04-17,547.9954833984375,529.6957397460938,547.307373046875,534.6321411132812,6809500.0,534.6321411132812
2014-04-21,535.2305297851562,524.160888671875,534.6321411132812,527.1726684570312,2566700.0,527.1726684570312
2014-04-22,535.7590942382812,526.065673828125,527.1925659179688,533.345703125,2365300.0,533.345703125
2014-04-23,532.4082641601562,524.8091430664062,532.3284912109375,525.4972534179688,2052300.0,525.4972534179688
2014-04-24,530.1943359375,520.6904296875,528.61865234375,523.7221069335938,1883100.0,523.7221069335938
2014-04-25,523.2633666992188,514.0087890625,521.0794067382812,514.7667236328125,2100300.0,514.7667236328125
2014-04-28,517.1800537109375,501.42333984375,515.7639770507812,515.7340698242188,3335500.0,515.7340698242188
2014-04-29,528.0103759765625,514.9063110351562,515.4847412109375,526.2551879882812,2699000.0,526.2551879882812
2014-04-30,526.5543212890625,521.08935546875,526.1554565429688,525.218017578125,1751100.0,525.218017578125
2014-05-01,531.4708251953125,522.4456176757812,525.6668090820312,529.8952026367188,1905500.0,529.8952026367188
2014-05-02,532.5379028320312,524.1708984375,532.298583984375,526.4845581054688,1688500.0,526.4845581054688
2014-05-05,527.451904296875,519.8926391601562,523.383056640625,526.3648681640625,1024100.0,526.3648681640625
2014-05-06,525.3676147460938,513.6497802734375,523.7919311523438,513.7295532226562,1689000.0,513.7295532226562
2014-05-07,515.2653198242188,501.9219665527344,514.3777465820312,508.5637512207031,3224300.0,508.5637512207031
2014-05-08,515.8138427734375,505.0633544921875,507.0678405761719,509.60089111328125,2021300.0,509.60089111328125
2014-05-09,518.4765014648438,502.81951904296875,509.3515625,517.3097534179688,2439400.0,517.3097534179688
2014-05-12,528.7383422851562,517.5889892578125,522.07666015625,528.4691162109375,1912500.0,528.4691162109375
2014-05-13,534.6022338867188,528.0601806640625,529.4364624023438,531.6304321289062,1653400.0,531.6304321289062
2014-05-14,531.5406494140625,523.8517456054688,531.5406494140625,525.2080688476562,1191700.0,525.2080688476562
2014-05-15,524.43017578125,516.0032958984375,524.2606201171875,518.5562744140625,1704300.0,518.5562744140625
2014-05-16,520.371337890625,514.0287475585938,519.9624633789062,519.2045288085938,1485200.0,519.2045288085938
2014-05-19,528.3294677734375,516.1658935546875,518.277099609375,527.4119873046875,1277700.0,527.4119873046875
2014-05-20,534.7618408203125,524.8590087890625,528.28955078125,528.3195190429688,1784700.0,528.3195190429688
2014-05-21,537.7067260742188,530.45361328125,531.44091796875,537.4644165039062,1196200.0,537.4644165039062
2014-05-22,546.1007080078125,539.2993774414062,539.6483764648438,543.567626953125,1615800.0,543.567626953125
2014-05-23,552.1241455078125,542.2113647460938,545.7615966796875,551.1867065429688,1932100.0,551.1867065429688
2014-05-27,564.4503173828125,552.8322143554688,554.4776611328125,564.4004516601562,2104100.0,564.4004516601562
2014-05-28,566.2852783203125,559.4639892578125,563.0242309570312,560.1421508789062,1652000.0,560.1421508789062
2014-05-29,562.4557495117188,557.1802368164062,561.8075561523438,558.5465087890625,1354100.0,558.5465087890625
2014-05-30,559.8130493164062,554.387939453125,559.2645263671875,558.3570556640625,1771100.0,558.3570556640625
2014-06-02,559.3642578125,544.2357788085938,559.164794921875,552.413330078125,1435000.0,552.413330078125
2014-06-03,550.8276977539062,541.0645141601562,549.4813842773438,543.4479370117188,1866600.0,543.4479370117188
2014-06-04,547.10791015625,537.27490234375,540.0173950195312,543.168701171875,1816400.0,543.168701171875
2014-06-05,553.4305419921875,542.9592895507812,544.9039916992188,552.3834228515625,1689100.0,552.3834228515625
2014-06-06,556.5320434570312,547.4270629882812,556.5320434570312,554.8067626953125,1736700.0,554.8067626953125
2014-06-09,561.3587646484375,554.517578125,555.62451171875,560.5809326171875,1467500.0,560.5809326171875
2014-06-10,562.056884765625,556.3724975585938,558.975341796875,559.0151977539062,1351700.0,559.0151977539062
2014-06-11,558.3470458984375,553.5003662109375,556.4722290039062,557.3098754882812,1100100.0,557.3098754882812
2014-06-12,556.4622192382812,546.9583129882812,555.7741088867188,549.8403930664062,1458400.0,549.8403930664062
2014-06-13,550.787841796875,544.0662841796875,550.7479248046875,550.249267578125,1220500.0,550.249267578125
2014-06-16,548.1151733398438,540.037353515625,547.7561645507812,542.789794921875,1702500.0,542.789794921875
2014-06-17,543.826904296875,537.8533325195312,542.7099609375,541.5232543945312,1444500.0,541.5232543945312
2014-06-18,552.0443725585938,542.5105590820312,543.3681640625,551.8548583984375,1741700.0,551.8548583984375
2014-06-19,553.4804077148438,547.0081787109375,552.7224731445312,553.3806762695312,2456800.0,553.3806762695312
2014-06-20,556.0533447265625,548.885009765625,555.3253784179688,554.836669921875,4508300.0,554.836669921875
2014-06-23,563.4530639648438,552.7324829101562,553.6300048828125,563.4031982421875,1536800.0,563.4031982421875
2014-06-24,571.078125,559.4739379882812,563.6425170898438,563.0740966796875,2207100.0,563.0740966796875
2014-06-25,578.3720703125,563.6724243164062,563.7123413085938,577.065673828125,1969300.0,577.065673828125
2014-06-26,580.8552856445312,570.2843017578125,579.4092407226562,574.4229125976562,1741900.0,574.4229125976562
2014-06-27,578.2823486328125,572.2289428710938,575.5996704101562,575.6595458984375,2236900.0,575.6595458984375
2014-06-30,577.983154296875,573.1763305664062,577.0756225585938,573.7048950195312,1313700.0,573.7048950195312
2014-07-01,582.7999267578125,575.0711669921875,576.736572265625,581.0746459960938,1447900.0,581.0746459960938
2014-07-02,583.8370971679688,578.8009033203125,581.7528076171875,580.7406005859375,1056300.0,580.7406005859375
2014-07-03,583.4082641601562,579.3294677734375,581.7528076171875,583.1290283203125,714100.0,583.1290283203125
2014-07-07,584.8243408203125,578.0031127929688,582.1616821289062,580.6558227539062,1064600.0,580.6558227539062
2014-07-08,577.9412841796875,564.5849609375,576.078369140625,569.5263671875,1909500.0,569.5263671875
2014-07-09,575.1409301757812,567.8170776367188,570.0150146484375,574.502685546875,1116700.0,574.502685546875
2014-07-10,575.0112915039062,563.4630126953125,564.3605346679688,569.5363159179688,1356700.0,569.5363159179688
2014-07-11,579.2596435546875,569.85546875,570.3441162109375,577.59423828125,1621700.0,577.59423828125
2014-07-14,583.6077270507812,576.4473876953125,581.0048217773438,583.2686157226562,1854000.0,583.2686157226562
2014-07-15,584.2010498046875,574.9813842773438,584.13623046875,583.1788940429688,1623000.0,583.1788940429688
2014-07-16,586.7889404296875,580.60595703125,586.3900756835938,581.064697265625,1397100.0,581.064697265625
2014-07-17,579.3992309570312,567.0531616210938,577.9432373046875,572.1591186523438,3016500.0,572.1591186523438
2014-07-18,595.1659545898438,580.406494140625,591.3764038085938,593.45068359375,4014100.0,593.45068359375
2014-07-21,592.7725219726562,583.630615234375,590.1298217773438,587.8560180664062,2062100.0,587.8560180664062
2014-07-22,598.0081787109375,588.9829711914062,589.1026000976562,593.1116333007812,1699100.0,593.1116333007812
2014-07-23,596.2130737304688,590.8777465820312,591.6057739257812,594.3482055664062,1233100.0,594.3482055664062
2014-07-24,597.8585815429688,590.1497192382812,594.8169555664062,591.7254028320312,1035100.0,591.7254028320312
2014-07-25,590.239501953125,585.4227294921875,588.7835083007812,587.4072875976562,932400.0,587.4072875976562
2014-07-28,590.8777465820312,583.1519775390625,586.4598999023438,588.9829711914062,986800.0,588.9829711914062
2014-07-29,588.0853881835938,581.9173583984375,587.1380004882812,584.006591796875,1349800.0,584.006591796875
2014-07-30,587.885986328125,582.4010009765625,584.9440307617188,585.8116455078125,1016400.0,585.8116455078125
2014-07-31,582.052001953125,568.4393310546875,579.0103149414062,570.0349731445312,2102700.0,570.0349731445312
2014-08-01,574.383056640625,561.3088989257812,568.8382568359375,564.5200805664062,1955200.0,564.5200805664062
2014-08-04,573.7747192382812,562.5554809570312,567.4819946289062,571.5807495117188,1427300.0,571.5807495117188
2014-08-05,570.4139404296875,561.069580078125,568.4891967773438,563.5228271484375,1551200.0,563.5228271484375
2014-08-06,569.137451171875,558.4667358398438,560.2418823242188,564.8233032226562,1334300.0,564.8233032226562
2014-08-07,568.3296508789062,559.563720703125,566.44482421875,561.8175048828125,1110900.0,561.8175048828125
2014-08-08,568.6886596679688,558.8157958984375,562.0169677734375,567.2127075195312,1494700.0,567.2127075195312
2014-08-11,568.927978515625,564.4503173828125,568.4293823242188,566.3251342773438,1214700.0,566.3251342773438
2014-08-12,564.3505859375,559.3442993164062,562.974365234375,561.1892700195312,1542000.0,561.1892700195312
2014-08-13,573.4256591796875,564.2009887695312,565.7567138671875,573.2062377929688,1439200.0,573.2062377929688
2014-08-14,576.3177490234375,569.3169555664062,574.6024169921875,573.0765991210938,985400.0,573.0765991210938
2014-08-15,577.7936401367188,568.9579467773438,576.27783203125,571.9098510742188,1519100.0,571.9098510742188
2014-08-18,582.9096069335938,574.4229125976562,574.5325927734375,580.5660400390625,1284100.0,580.5660400390625
2014-08-19,585.7318725585938,582.4010009765625,583.3982543945312,585.253173828125,978600.0,585.253173828125
2014-08-20,585.0936279296875,580.9749145507812,584.27587890625,582.8896484375,1036700.0,582.8896484375
2014-08-21,582.899658203125,579.548828125,582.2214965820312,581.7727661132812,914800.0,581.7727661132812
2014-08-22,583.6336059570312,579.0502319335938,581.9921264648438,580.9649658203125,789000.0,580.9649658203125
2014-08-25,583.3982543945312,577.4147338867188,583.1190185546875,578.6114501953125,1361400.0,578.6114501953125
2014-08-26,580.20703125,575.0013427734375,579.6685180664062,576.27783203125,1639600.0,576.27783203125
2014-08-27,576.9061279296875,568.5420532226562,575.689453125,569.4365844726562,1703300.0,569.4365844726562
2014-08-28,571.6804809570312,565.5473022460938,568.0005493164062,567.6415405273438,1292900.0,567.6415405273438
2014-08-29,570.4737548828125,565.516357421875,569.7656860351562,570.0349731445312,1083700.0,570.0349731445312
2014-09-02,576.2479248046875,569.6260986328125,570.2843017578125,575.749267578125,1578400.0,575.749267578125
2014-09-03,581.393798828125,573.4256591796875,578.4119873046875,576.3576049804688,1215100.0,576.3576049804688
2014-09-04,584.3955688476562,577.6340942382812,578.4119873046875,580.3865356445312,1458100.0,580.3865356445312
2014-09-05,584.9440307617188,580.3566284179688,582.3810424804688,584.475341796875,1632300.0,584.475341796875
2014-09-08,590.1497192382812,584.6947021484375,584.993896484375,588.1053466796875,1431000.0,588.1053466796875
2014-09-09,587.3873291015625,578.4119873046875,587.28759765625,579.419189453125,1287200.0,579.419189453125
2014-09-10,581.9024047851562,575.3603515625,579.9078369140625,581.5034790039062,977300.0,581.5034790039062
2014-09-11,580.217041015625,574.6821899414062,578.77099609375,579.75830078125,1221000.0,579.75830078125
2014-09-12,580.0474853515625,572.8871459960938,579.4092407226562,574.0439453125,1601600.0,574.0439453125
2014-09-15,573.3757934570312,566.6542358398438,571.3712768554688,571.5308837890625,1597500.0,571.5308837890625
2014-09-16,579.9078369140625,571.092041015625,571.1917724609375,578.3621215820312,1480300.0,578.3621215820312
2014-09-17,585.911376953125,577.1903076171875,578.4219360351562,583.1688842773438,1692800.0,583.1688842773438
2014-09-18,587.9258422851562,583.3982543945312,585.392822265625,587.6566162109375,1444500.0,587.6566162109375
2014-09-19,594.8468627929688,587.885986328125,589.8804931640625,594.4479370117188,3736600.0,594.4479370117188
2014-09-22,592.32275390625,581.8624877929688,592.1941528320312,585.7617797851562,1689500.0,585.7617797851562
2014-09-23,585.2432250976562,579.4092407226562,585.2432250976562,579.5388793945312,1471400.0,579.5388793945312
2014-09-24,588.015625,578.9305419921875,579.8679809570312,586.3800659179688,1728100.0,586.3800659179688
2014-09-25,586.3701171875,572.60791015625,585.9412841796875,573.4854736328125,1925900.0,573.4854736328125
2014-09-26,577.6640014648438,573.0866088867188,574.4827880859375,575.5198974609375,1443600.0,575.5198974609375
2014-09-29,576.60693359375,569.6061401367188,570.1845703125,574.7819213867188,1282400.0,574.7819213867188
2014-09-30,578.2623901367188,571.2815551757812,575.3504028320312,575.7791748046875,1621700.0,575.7791748046875
2014-10-01,575.9985961914062,565.45751953125,574.4329223632812,566.714111328125,1445400.0,566.714111328125
2014-10-02,570.3441162109375,561.7776489257812,565.7567138671875,568.5191040039062,1178400.0,568.5191040039062
2014-10-03,575.6445922851562,570.9324951171875,571.4810180664062,573.7048950195312,1141700.0,573.7048950195312
2014-10-06,579.4092407226562,572.8671875,577.2152709960938,575.7692260742188,1214600.0,575.7692260742188
2014-10-07,573.6949462890625,562.1964721679688,572.8273315429688,562.1964721679688,1911300.0,562.1964721679688
2014-10-08,572.3087158203125,555.963623046875,564.021484375,570.9324951171875,1990800.0,570.9324951171875
2014-10-09,569.92529296875,557.529296875,569.6160888671875,559.3442993164062,2524800.0,559.3442993164062
2014-10-10,563.5827026367188,542.5604248046875,556.1929931640625,542.9992065429688,3081900.0,542.9992065429688
2014-10-13,547.9954833984375,531.640380859375,543.497802734375,531.7500610351562,2581600.0,531.7500610351562
2014-10-14,545.6918334960938,531.710205078125,537.4244995117188,536.4671020507812,2222500.0,536.4671020507812
2014-10-15,531.3411865234375,516.8809204101562,529.5560913085938,528.5787963867188,3719300.0,528.5787963867188
2014-10-16,527.9804077148438,513.5899658203125,517.5789794921875,523.0739135742188,3708500.0,523.0739135742188
2014-10-17,529.5261840820312,507.1376647949219,525.806396484375,509.7704162597656,5539300.0,509.7704162597656
2014-10-20,520.3314208984375,506.7088317871094,508.0551452636719,519.4139404296875,2607500.0,519.4139404296875
2014-10-21,525.34765625,517.6886596679688,523.7520141601562,525.0983276367188,2336200.0,525.0983276367188
2014-10-22,538.322021484375,527.3521728515625,528.4391479492188,531.25146484375,2919200.0,531.25146484375
2014-10-23,545.7217407226562,534.3828735351562,537.8433227539062,542.4906005859375,2348800.0,542.4906005859375
2014-10-24,543.3881225585938,534.322998046875,542.8695678710938,538.3020629882812,1973100.0,538.3020629882812
2014-10-27,542.91943359375,535.5596313476562,535.5596313476562,539.2893676757812,1185300.0,539.2893676757812
2014-10-28,547.4769287109375,540.1370239257812,541.5133056640625,547.3970947265625,1270900.0,547.3970947265625
2014-10-29,552.672607421875,545.4823608398438,548.4940795898438,547.825927734375,1770500.0,547.825927734375
2014-10-30,551.2864379882812,542.0218505859375,547.4469604492188,548.8032836914062,1455600.0,548.8032836914062
2014-10-31,558.0379028320312,553.2310791015625,557.8184814453125,557.5492553710938,2035000.0,557.5492553710938
2014-11-03,556.3724975585938,551.7152709960938,553.9790649414062,553.6998291015625,1382200.0,553.6998291015625
2014-11-04,553.9790649414062,547.7960205078125,551.4859008789062,552.5928344726562,1244200.0,552.5928344726562
2014-11-05,555.2755126953125,542.5604248046875,555.2755126953125,544.42529296875,2032200.0,544.42529296875
2014-11-06,545.3876342773438,539.4888305664062,544.0064086914062,540.555908203125,1333200.0,540.555908203125
2014-11-07,544.7144775390625,537.1951293945312,544.7144775390625,539.5287475585938,1633700.0,539.5287475585938
2014-11-10,548.085205078125,539.5386962890625,539.9774780273438,545.990966796875,1134600.0,545.990966796875
2014-11-11,550.4287719726562,544.8042602539062,546.9882202148438,548.7833251953125,965500.0,548.7833251953125
2014-11-12,548.9528198242188,543.6773071289062,548.883056640625,545.8114624023438,1129600.0,545.8114624023438
2014-11-13,548.294677734375,541.991943359375,548.294677734375,543.8867797851562,1339300.0,543.8867797851562
2014-11-14,545.1832275390625,540.6655883789062,545.1832275390625,542.909423828125,1289500.0,542.909423828125
2014-11-17,542.3010864257812,532.5987548828125,542.0916748046875,535.041015625,1726000.0,535.041015625
2014-11-18,540.4561767578125,532.7074584960938,536.0283203125,533.5651245117188,1962600.0,533.5651245117188
2014-11-19,536.7662963867188,528.628662109375,533.53515625,535.5197143554688,1392200.0,535.5197143554688
2014-11-20,533.6448974609375,529.6259155273438,529.7954711914062,533.3656616210938,1563300.0,533.3656616210938
2014-11-21,540.6556396484375,535.0908813476562,540.1270751953125,536.0283203125,2224200.0,536.0283203125
2014-11-24,541.214111328125,534.1535034179688,536.1779174804688,537.7935180664062,1706300.0,537.7935180664062
2014-11-25,542.4906005859375,537.1273193359375,537.5242309570312,539.5985107421875,1789900.0,539.5985107421875
2014-11-26,540.0672607421875,535.5715942382812,539.3991088867188,538.8905029296875,1522900.0,538.8905029296875
2014-11-28,540.5159912109375,535.1307983398438,539.1397705078125,540.3464965820312,1148300.0,540.3464965820312
2014-12-01,539.9276123046875,530.4037475585938,537.4244995117188,532.3384399414062,2115300.0,532.3384399414062
2014-12-02,534.0338134765625,528.3494262695312,532.0492553710938,532.28857421875,1526600.0,532.28857421875
2014-12-03,534.5284423828125,527.8109130859375,529.9849243164062,529.865234375,1277900.0,529.865234375
2014-12-04,535.8687744140625,527.1427001953125,529.7056884765625,535.8388671875,1392100.0,535.8388671875
2014-12-05,531.4309692382812,522.8445434570312,529.546142578125,523.8218383789062,2565600.0,523.8218383789062
2014-12-08,529.546142578125,522.3558959960938,525.6867065429688,525.537109375,2329300.0,525.537109375
2014-12-09,532.7274169921875,519.0748901367188,520.7103881835938,531.90966796875,1871300.0,531.90966796875
2014-12-10,534.8615112304688,524.1210327148438,531.6204223632812,524.61962890625,1712200.0,524.61962890625
2014-12-11,532.4581298828125,525.6567993164062,526.3549194335938,526.8934326171875,1610800.0,526.8934326171875
2014-12-12,527.052978515625,517.2399291992188,522.07666015625,517.2399291992188,1994500.0,517.2399291992188
2014-12-15,521.6677856445312,511.86468505859375,521.3087768554688,512.3932495117188,2813400.0,512.3932495117188
2014-12-16,511.645263671875,487.6611328125,510.15936279296875,494.03363037109375,3964200.0,494.03363037109375
2014-12-17,505.6118469238281,495.4497375488281,495.63922119140625,503.50762939453125,2883100.0,503.50762939453125
2014-12-18,512.4630126953125,503.3181457519531,511.5455627441406,509.70062255859375,2926700.0,509.70062255859375
2014-12-19,516.302490234375,505.5230712890625,510.1094970703125,514.9362182617188,3690200.0,514.9362182617188
2014-12-22,525.0185546875,514.6669921875,514.6669921875,523.4329223632812,2723700.0,523.4329223632812
2014-12-23,533.0963745117188,524.8489990234375,525.5570678710938,529.1372680664062,2197600.0,529.1372680664062
2014-12-24,530.3030395507812,525.5770263671875,529.0574951171875,527.322265625,705900.0,527.322265625
2014-12-26,532.7872314453125,525.8662109375,527.322265625,532.5678100585938,1040500.0,532.5678100585938
2014-12-29,534.0138549804688,528.559814453125,530.7328491210938,528.8779907226562,2278500.0,528.8779907226562
2014-12-30,529.6957397460938,525.6867065429688,526.6441040039062,528.9677124023438,876200.0,528.9677124023438
2014-12-31,531.1417236328125,524.3603515625,529.7954711914062,524.958740234375,1368200.0,524.958740234375
2015-01-02,529.8153686523438,522.6650390625,527.5615844726562,523.3731079101562,1447500.0,523.3731079101562
2015-01-05,522.8944091796875,511.6552429199219,521.8273315429688,512.4630126953125,2059800.0,512.4630126953125
2015-01-06,514.76171875,499.6781311035156,513.5899658203125,500.58563232421875,2899900.0,500.58563232421875
2015-01-07,505.85516357421875,498.2819519042969,505.6118469238281,499.7279968261719,2065000.0,499.7279968261719
2015-01-08,502.1014709472656,489.6556396484375,496.62652587890625,501.3036804199219,3353500.0,501.3036804199219
2015-01-09,503.53753662109375,493.4352722167969,503.37799072265625,494.8114929199219,2071300.0,494.8114929199219
2015-01-12,494.6180114746094,486.2250671386719,493.5848693847656,491.201416015625,2326700.0,491.201416015625
2015-01-13,501.60284423828125,491.0418395996094,497.47418212890625,494.82147216796875,2370400.0,494.82147216796875
2015-01-14,501.8521728515625,491.6501770019531,493.295654296875,499.4986267089844,2235700.0,499.4986267089844
2015-01-15,504.29547119140625,496.39715576171875,504.1857604980469,500.4161071777344,2715800.0,500.4161071777344
2015-01-16,506.798583984375,498.6310119628906,498.6409912109375,506.6888732910156,2298200.0,506.6888732910156
2015-01-20,511.0967712402344,504.6305236816406,509.60089111328125,505.5121154785156,2232000.0,505.5121154785156
2015-01-21,517.8582153320312,504.81402587890625,505.86114501953125,516.6216430664062,2268700.0,516.6216430664062
2015-01-22,534.8615112304688,518.277099609375,520.0521850585938,532.9268188476562,2676900.0,532.9268188476562
2015-01-23,540.685546875,531.5406494140625,534.12353515625,538.4716186523438,2281700.0,538.4716186523438
2015-01-26,537.5242309570312,528.2197875976562,537.0555419921875,533.74462890625,1543700.0,533.74462890625
2015-01-27,529.2469482421875,516.7711791992188,528.5189208984375,517.2100219726562,1904000.0,517.2100219726562
